"","C","H","O","N","C13","S","P","Na","El_comp","Class","NeutralMass","Error_ppm","Candidates","MolForm","AI","AI_Mod","DBE","DBE_O","DBE_AI","GFE","kmass.CH2","kdefect.CH2","NOSC","OtoC_ratio","HtoC_ratio","NtoC_ratio","PtoC_ratio","NtoP_ratio","bs1_class","bs2_class","bs3_class"
"373.123787059092",0,0,0,0,0,0,0,0,"","None",374.131063525972,0,1,NA,NA,NA,NA,NA,NA,NA,372.707153705129,0.292846294871254,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373.129317078765",20,22,7,0,0,0,0,0,"CHO","Lignin",374.136593545645,-0.108208461934583,2,"C20H22O7",0.230769230769231,0.393939393939394,10,3,3,71.7,372.712677549932,0.28732245006762,-0.4,0.35,1.1,0,0,NA,"Lignin","Lignin","Other"
"373.132570772204",17,26,7,0,0,1,0,0,"CHOS","Protein",374.139847239084,0.204843767613805,2,"C17H26O7S",0,0.04,5,-2,-3,77.0647058823529,372.715927610268,0.284072389731762,-0.588235294117647,0.411764705882353,1.52941176470588,0,0,NA,"Protein","Protein","Other"
"373.132840442432",0,0,0,0,0,0,0,0,"","None",374.140116909312,0,2,NA,NA,NA,NA,NA,NA,NA,372.71619697938,0.283803020619985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373.142406681754",0,0,0,0,0,0,0,0,"","None",374.149683148634,0,2,NA,NA,NA,NA,NA,NA,NA,372.725752536954,0.274247463046265,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373.150474427849",17,26,9,0,0,0,0,0,"CHO","Protein",374.157750894729,-0.182974238188163,1,"C17H26O9",0,0.04,5,-4,-4,73.7117647058824,372.733811274531,0.266188725468623,-0.470588235294118,0.529411764705882,1.52941176470588,0,0,NA,"Protein","Protein","Other"
"373.153646998025",14,30,9,0,0,1,0,0,"CHOS","AminoSugar",374.160923464905,0.346874800168844,3,"C14H30O9S",0,0,0,-9,-10,80.6571428571429,372.736980302187,0.263019697812808,-0.714285714285714,0.642857142857143,2.14285714285714,0,0,NA,"Other","Amino Sugar","Other"
"373.160209993596",0,0,0,0,0,0,0,0,"","None",374.167486460476,0,1,NA,NA,NA,NA,NA,NA,NA,372.743535969459,0.256464030541281,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373.160481970733",0,0,0,0,0,0,0,0,"","None",374.167758437613,0,2,NA,NA,NA,NA,NA,NA,NA,372.743807642904,0.256192357096438,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373.16573506927",21,26,6,0,0,0,0,0,"CHO","Lignin",374.17301153615,-0.195013930651618,1,"C21H26O6",0.2,0.333333333333333,9,3,3,79.3,372.749054875784,0.250945124216173,-0.666666666666667,0.285714285714286,1.23809523809524,0,0,NA,"Lignin","Lignin","Other"
"373.169037384221",18,30,6,0,0,1,0,0,"CHOS","Protein",374.176313851101,-0.011934217136065,1,"C18H30O6S",0,0,4,-2,-3,85.6333333333333,372.75235350334,0.24764649665957,-0.888888888888889,0.333333333333333,1.66666666666667,0,0,NA,"Protein","Protein","Other"
"373.178766404754",0,0,0,0,0,0,0,0,"","None",374.186042871634,0,1,NA,NA,NA,NA,NA,NA,NA,372.762071660362,0.23792833963779,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373.186789083248",18,30,8,0,0,0,0,0,"CHO","Protein",374.194065550128,0.00638618398119328,1,"C18H30O8",0,0,4,-4,-4,82.4666666666667,372.770085380662,0.229914619338217,-0.777777777777778,0.444444444444444,1.66666666666667,0,0,NA,"Protein","Protein","Other"
"373.196502097344",0,0,0,0,0,0,0,0,"","None",374.203778564224,0,1,NA,NA,NA,NA,NA,NA,NA,372.779787549119,0.220212450880524,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373.202053880244",22,30,5,0,0,0,0,0,"CHO","Lignin",374.209330347124,-0.0167650135093144,1,"C22H30O5",0.176470588235294,0.282051282051282,8,3,3,86.2090909090909,372.785333132849,0.214666867150925,-0.909090909090909,0.227272727272727,1.36363636363636,0,0,NA,"Other","Lignin","Other"
"373.215133461479",0,0,0,0,0,0,0,0,"","None",374.222409928359,0,1,NA,NA,NA,NA,NA,NA,NA,372.798398109307,0.201601890693212,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373.223189995394",19,34,7,0,0,0,0,0,"CHO","Protein",374.230466462274,-0.0347811723806384,1,"C19H34O7",0,0,3,-4,-4,90.3,372.806445647224,0.193554352775948,-1.05263157894737,0.368421052631579,1.78947368421053,0,0,NA,"Protein","Protein","Other"
"374.002430566882",0,0,0,0,0,0,0,0,"","None",375.009707033762,0,3,NA,NA,NA,NA,NA,NA,NA,373.584816111729,0.415183888271486,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374.006145002693",0,0,0,0,0,0,0,0,"","None",375.013421469573,0,2,NA,NA,NA,NA,NA,NA,NA,373.588526399967,0.411473600032707,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374.015315997075",16,9,10,1,0,0,0,0,"CHON","ConHC",375.022592463955,0.141461198401492,3,"C16H9NO10",0.4,0.7,13,3,2,35.3625,373.597687153935,0.402312846064945,0.875,0.625,0.5625,0.0625,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"374.052102265386",17,13,9,1,0,0,0,0,"CHON","ConHC",375.059378732266,-0.927082179013424,3,"C17H13NO9",0.285714285714286,0.565217391304348,12,3,2,46.8882352941176,373.63443234637,0.365567653629796,0.470588235294118,0.529411764705882,0.764705882352941,0.0588235294117647,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"374.055148727556",14,17,9,1,0,1,0,0,"CHONS","Lignin",375.062425194436,-0.0622686646275341,3,"C14H17NO9S",0,0.0666666666666667,7,-2,-4,48.0857142857143,373.637475406833,0.362524593166654,0.428571428571428,0.642857142857143,1.21428571428571,0.0714285714285714,0,NA,"Lignin","Lignin","Other"
"374.055407900999",0,0,0,0,0,0,0,0,"","None",375.062684367879,0,1,NA,NA,NA,NA,NA,NA,NA,373.637734290881,0.362265709119015,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374.064821012999",14,18,9,1,0,0,1,0,"CHONP","Lignin",375.072097479879,-0.479342452900902,2,"C14H18NO9P",0,0.0666666666666667,7,-2,-4,64.3714285714286,373.647136892116,0.352863107883991,-0.142857142857143,0.642857142857143,1.28571428571429,0.0714285714285714,0.0714285714285714,1,"Lignin","Lignin","Phytochemical"
"374.065129276521",0,0,0,0,0,0,0,0,"","None",375.072405743401,0,3,NA,NA,NA,NA,NA,NA,NA,373.647444811428,0.352555188571785,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374.068277602139",22,9,2,5,0,0,0,0,"CHON","ConHC",375.075554069019,0.187935684027471,1,"C22H9N5O2",0.933333333333333,0.9375,21,19,14,47.3454545454545,373.650589621598,0.349410378402297,0.454545454545455,0.0909090909090909,0.409090909090909,0.227272727272727,0,NA,"Other","Cond Hydrocarbon","Other"
"374.072970076845",14,17,11,1,0,0,0,0,"CHON","Tannin",375.080246543725,-0.229683449422913,3,"C14H17NO11",0,0.0666666666666667,7,-4,-5,44.0142857142857,373.655276856645,0.344723143355452,0.571428571428572,0.785714285714286,1.21428571428571,0.0714285714285714,0,NA,"Tannin","Tannin","Other"
"374.073252093597",17,18,3,3,0,1,1,0,"CHONSP","Lignin",375.080528560477,0.320195835240115,2,"C17H18N3O3SP",0.333333333333333,0.428571428571429,11,8,3,70.3588235294118,373.655558558494,0.344441441505921,-0.352941176470588,0.176470588235294,1.05882352941176,0.176470588235294,0.0588235294117647,3,"Other","Lignin","Protein"
"374.091580032737",15,21,8,1,0,1,0,0,"CHONS","Lignin",375.098856499617,-0.184360776804881,2,"C15H21NO8S",0,0,6,-2,-4,60.3,373.673866032493,0.326133967506507,0,0.533333333333333,1.4,0.0666666666666667,0,NA,"Lignin","Lignin","Other"
"374.096543516222",0,0,0,0,0,0,0,0,"","None",375.103819983102,0,1,NA,NA,NA,NA,NA,NA,NA,373.678823973709,0.321176026291482,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374.101155700227",15,22,8,1,0,0,1,0,"CHONP","Lignin",375.108432167107,-0.343817670539372,2,"C15H22NO8P",0,0,6,-2,-4,75.5,373.683431007708,0.316568992292332,-0.533333333333333,0.533333333333333,1.46666666666667,0.0666666666666667,0.0666666666666667,1,"Protein","Lignin","Lipid"
"374.105340332605",10,21,12,3,0,0,0,0,"CHON","Other",375.112616799485,-0.249643923102489,2,"C10H21N3O12",0,0,2,-10,-13,26.1,373.687610967488,0.312389032512215,1.2,1.2,2.1,0.3,0,NA,"Other","Carbohydrate","Other"
"374.112496149381",12,25,10,1,0,1,0,0,"CHONS","Carb",375.119772616261,0.384150474940271,2,"C12H25NO10S",0,0,1,-9,-11,60.3,373.694758794015,0.305241205985169,0,0.833333333333333,2.08333333333333,0.0833333333333333,0,NA,"Carbohydrate","Carbohydrate","Other"
"374.124603919605",19,21,7,1,0,0,0,0,"CHON","Lignin",375.131880386485,-0.208866506042035,2,"C19H21NO7",0.181818181818182,0.379310344827586,10,3,2,66.3,373.706853044594,0.293146955405575,-0.210526315789473,0.368421052631579,1.10526315789474,0.0526315789473684,0,NA,"Lignin","Lignin","Other"
"374.127149724114",0,0,0,0,0,0,0,0,"","None",375.134426190994,0,0,NA,NA,NA,NA,NA,NA,NA,373.709396006435,0.290603993564616,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374.132947234624",0,0,0,0,0,0,0,0,"","None",375.140223701504,0,1,NA,NA,NA,NA,NA,NA,NA,373.715187043393,0.284812956606686,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374.136159580044",0,0,0,0,0,0,0,0,"","None",375.143436046924,0,3,NA,NA,NA,NA,NA,NA,NA,373.71839580188,0.281604198120249,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374.145656092721",16,25,9,1,0,0,0,0,"CHON","AminoSugar",375.152932559601,-0.00307341606851613,2,"C16H25NO9",0,0,5,-4,-5,67.425,373.727881710666,0.272118289334117,-0.25,0.5625,1.5625,0.0625,0,NA,"Amino Sugar","Amino Sugar","Other"
"374.145904762154",0,0,0,0,0,0,0,0,"","None",375.153181229034,0,1,NA,NA,NA,NA,NA,NA,NA,373.728130102432,0.271869897567683,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374.160964368953",20,25,6,1,0,0,0,0,"CHON","Lignin",375.168240835833,-0.142057689183877,1,"C20H25NO6",0.153846153846154,0.3125,9,3,2,74.55,373.74317289354,0.25682710646015,-0.5,0.3,1.25,0.05,0,NA,"Lignin","Lignin","Other"
"374.163433891283",0,0,0,0,0,0,0,0,"","None",375.170710358163,0,1,NA,NA,NA,NA,NA,NA,NA,373.745639658379,0.254360341620895,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374.169306892844",0,0,0,0,0,0,0,0,"","None",375.176583359724,0,1,NA,NA,NA,NA,NA,NA,NA,373.751506102094,0.24849389790586,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374.18203057193",17,29,8,1,0,0,0,0,"CHON","Protein",375.18930703881,0.0263176202347042,1,"C17H29NO8",0,0,4,-4,-5,77.0647058823529,373.764215573806,0.235784426193618,-0.588235294117647,0.470588235294118,1.70588235294118,0.0588235294117647,0,NA,"Protein","Protein","Other"
"374.182346979469",0,0,0,0,0,0,0,0,"","None",375.189623446349,0,2,NA,NA,NA,NA,NA,NA,NA,373.764531628042,0.235468371958063,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374.21847196946",18,33,7,1,0,0,0,0,"CHON","Protein",375.22574843634,-0.122638546029359,1,"C18H33NO7",0,0,3,-4,-5,85.6333333333333,373.800616280546,0.199383719453635,-0.888888888888889,0.388888888888889,1.83333333333333,0.0555555555555556,0,NA,"Protein","Protein","Other"
"374.221620870508",0,0,0,0,0,0,0,0,"","None",375.228897337388,0,0,NA,NA,NA,NA,NA,NA,NA,373.803761665503,0.196238334496684,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374.300930542585",0,0,0,0,0,0,0,0,"","None",375.308207009465,0,0,NA,NA,NA,NA,NA,NA,NA,373.882982779692,0.117017220308071,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374.909981747772",0,0,0,0,0,0,0,0,"","None",375.917258214652,0,1,NA,NA,NA,NA,NA,NA,NA,374.491353912862,0.50864608713772,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374.999475207883",16,8,11,0,0,0,0,0,"CHO","ConHC",376.006751674763,-0.240886267765971,3,"C16H8O11",0.4,0.714285714285714,13,2,2,35.3625,374.580747443776,0.419252556223796,0.875,0.6875,0.5,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"374.999741823872",16,8,11,0,0,0,0,0,"CHO","ConHC",376.007018290752,-0.949957937443088,3,"C16H8O11",0.4,0.714285714285714,13,2,2,35.3625,374.581013762059,0.418986237940601,0.875,0.6875,0.5,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"375.012437054139",13,13,11,0,0,0,1,0,"CHOP","Tannin",376.019713521019,-0.440803004240557,4,"C13H13O11P",0,0.230769230769231,8,-3,-4,51.5307692307692,374.593694816719,0.40630518328112,0.307692307692307,0.846153846153846,1,0,0.0769230769230769,0,"Tannin","Tannin","Phytochemical"
"375.018131207543",17,12,8,0,0,1,0,0,"CHOS","ConHC",376.025407674423,-0.318123244607418,4,"C17H12O8S",0.375,0.583333333333333,12,4,3,50.2411764705882,374.59938261198,0.400617388019725,0.352941176470588,0.470588235294118,0.705882352941177,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"375.035844799869",17,12,10,0,0,0,0,0,"CHO","ConHC",376.043121266749,-0.198542520473708,2,"C17H12O10",0.285714285714286,0.583333333333333,12,2,2,46.8882352941176,374.617076425151,0.382923574849144,0.470588235294118,0.588235294117647,0.705882352941177,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"375.036743680922",18,16,5,0,0,2,0,0,"CHOS","Lignin",376.044020147802,-0.279604769271614,4,"C18H16O5S2",0.363636363636364,0.481481481481481,11,6,4,63.4666666666667,374.617974302505,0.382025697494782,-0.111111111111111,0.277777777777778,0.888888888888889,0,0,NA,"Other","Lignin","Other"
"375.039260661047",14,16,10,0,0,1,0,0,"CHOS","Tannin",376.046537127927,-0.318320514229499,4,"C14H16O10S",0,0.125,7,-3,-4,48.0857142857143,374.620488472148,0.37951152785223,0.428571428571428,0.714285714285714,1.14285714285714,0,0,NA,"Tannin","Tannin","Other"
"375.047289144505",0,0,0,0,0,0,0,0,"","None",376.054565611385,0,3,NA,NA,NA,NA,NA,NA,NA,374.628507990929,0.371492009070607,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375.049180352791",0,0,0,0,0,0,0,0,"","None",376.056456819671,0,4,NA,NA,NA,NA,NA,NA,NA,374.630397087475,0.36960291252467,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375.054539365514",18,16,7,0,0,1,0,0,"CHOS","Lignin",376.061815832394,-0.378326348680037,4,"C18H16O7S",0.3,0.481481481481481,11,4,3,60.3,374.635750116277,0.364249883723119,0,0.388888888888889,0.888888888888889,0,0,NA,"Lignin","Lignin","Other"
"375.056966160585",14,16,12,0,0,0,0,0,"CHO","Tannin",376.064242627465,-0.177226806339071,3,"C14H16O12",0,0.125,7,-5,-5,44.0142857142857,374.638174201567,0.361825798433244,0.571428571428572,0.857142857142857,1.14285714285714,0,0,NA,"Tannin","Tannin","Other"
"375.066662664735",0,0,0,0,0,0,0,0,"","None",376.073939131615,0,2,NA,NA,NA,NA,NA,NA,NA,374.647859878514,0.352140121486343,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375.072200810321",18,16,9,0,0,0,0,0,"CHO","Lignin",376.079477277201,-0.120093501295032,2,"C18H16O9",0.222222222222222,0.481481481481481,11,2,2,57.1333333333333,374.653391840157,0.346608159843186,0.111111111111111,0.5,0.888888888888889,0,0,NA,"Lignin","Lignin","Other"
"375.075546758476",15,20,9,0,0,1,0,0,"CHOS","Lignin",376.082823225356,-0.0539627301607097,3,"C15H20O9S",0,0.0526315789473684,6,-3,-4,60.3,374.656734052196,0.343265947803843,0,0.6,1.33333333333333,0,0,NA,"Lignin","Lignin","Other"
"375.083499447979",17,16,8,2,0,0,0,0,"CHON","Lignin",376.090775914859,-0.29358353361169,2,"C17H16N2O8",0.142857142857143,0.454545454545455,11,3,1,50.2411764705882,374.664677861655,0.335322138344907,0.352941176470588,0.470588235294118,0.941176470588235,0.117647058823529,0,NA,"Lignin","Lignin","Other"
"375.085224126106",15,21,9,0,0,0,1,0,"CHOP","Lignin",376.092500592986,-0.483418269639455,3,"C15H21O9P",0,0.0526315789473684,6,-3,-4,75.5,374.666400613991,0.333599386008927,-0.533333333333333,0.6,1.4,0,0.0666666666666667,0,"Lignin;Amino Sugar","Lignin","Lipid"
"375.090777257413",19,20,6,0,0,1,0,0,"CHOS","Lignin",376.098053724293,0.0141992406074023,2,"C19H20O6S",0.25,0.4,10,4,3,69.3,374.671947544622,0.328052455377986,-0.315789473684211,0.315789473684211,1.05263157894737,0,0,NA,"Lignin","Lignin","Other"
"375.093279901394",15,20,11,0,0,0,0,0,"CHO","Tannin",376.100556368274,0.0136049408748117,4,"C15H20O11",0,0.0526315789473684,6,-5,-5,56.5,374.674447394128,0.325552605871621,0.133333333333333,0.733333333333333,1.33333333333333,0,0,NA,"Other","Tannin","Other"
"375.096412094793",12,24,11,0,0,1,0,0,"CHOS","Carb",376.103688561673,0.648070822693311,2,"C12H24O11S",0,0,1,-10,-11,60.3,374.677576090092,0.322423909907741,0,0.916666666666667,2,0,0,NA,"Carbohydrate","Carbohydrate","Carbohydrate"
"375.099927727517",0,0,0,0,0,0,0,0,"","None",376.107204194397,0,1,NA,NA,NA,NA,NA,NA,NA,374.681087797229,0.318912202770605,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375.10301207685",0,0,0,0,0,0,0,0,"","None",376.11028854373,0,2,NA,NA,NA,NA,NA,NA,NA,374.68416870255,0.31583129744962,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375.111849150386",16,24,8,0,0,1,0,0,"CHOS","Protein",376.119125617266,0.167021377439416,2,"C16H24O8S",0,0,5,-3,-4,70.9875,374.692995908531,0.307004091468912,-0.375,0.5,1.5,0,0,NA,"Protein","Protein","Other"
"375.119908372115",18,20,7,2,0,0,0,0,"CHON","Lignin",376.127184838995,-0.355815533739625,3,"C18H20N2O7",0.111111111111111,0.36,10,3,1,60.3,374.701046131261,0.29895386873892,0,0.388888888888889,1.11111111111111,0.111111111111111,0,NA,"Lignin","Lignin","Other"
"375.121644640752",0,0,0,0,0,0,0,0,"","None",376.128921107632,0,2,NA,NA,NA,NA,NA,NA,NA,374.702780461165,0.297219538835009,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375.127037907617",20,24,5,0,0,1,0,0,"CHOS","Lignin",376.134314374497,0.346143381007386,2,"C20H24O5S",0.214285714285714,0.333333333333333,9,4,3,77.4,374.70816770586,0.291832294139908,-0.6,0.25,1.2,0,0,NA,"Other","Lignin","Other"
"375.129711479378",16,24,10,0,0,0,0,0,"CHO","AminoSugar",376.136987946258,-0.108882824176595,2,"C16H24O10",0,0,5,-5,-5,67.425,374.710838292287,0.289161707713049,-0.25,0.625,1.5,0,0,NA,"Amino Sugar","Amino Sugar","Other"
"375.13289366805",13,28,10,0,0,1,0,0,"CHOS","Carb",376.14017013493,0.392605954152218,3,"C13H28O10S",0,0,0,-10,-11,73.4538461538462,374.714016927699,0.285983072301349,-0.461538461538462,0.769230769230769,2.15384615384615,0,0,NA,"Other","Carbohydrate","Other"
"375.137021606549",10,24,11,4,0,0,0,0,"CHON","Other",376.144298073429,-0.373365035974463,2,"C10H24N4O11",0,0,1,-10,-14,31.8,374.718140256905,0.28185974309531,1,1.1,2.4,0.4,0,NA,"Other","Carbohydrate","Other"
"375.13943314765",0,0,0,0,0,0,0,0,"","None",376.14670961453,0,1,NA,NA,NA,NA,NA,NA,NA,374.720549105257,0.279450894742695,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375.144950005774",20,24,7,0,0,0,0,0,"CHO","Lignin",376.152226472654,-0.0620694280719416,2,"C20H24O7",0.153846153846154,0.333333333333333,9,2,2,74.55,374.726059803208,0.273940196791784,-0.5,0.35,1.2,0,0,NA,"Lignin","Lignin","Other"
"375.148196964757",17,28,7,0,0,1,0,0,"CHOS","Protein",376.155473431637,0.267208296439324,2,"C17H28O7S",0,0,4,-3,-4,80.4176470588235,374.729303136608,0.270696863392175,-0.705882352941177,0.411764705882353,1.64705882352941,0,0,NA,"Protein","Protein","Other"
"375.150590302974",0,0,0,0,0,0,0,0,"","None",376.157866769854,0,1,NA,NA,NA,NA,NA,NA,NA,374.731693802402,0.268306197597951,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375.157989567537",17,29,7,0,0,0,1,0,"CHOP","Protein",376.165266034417,-0.468514328457135,2,"C17H29O7P",0,0,4,-3,-4,93.8294117647059,374.73908480488,0.260915195119878,-1.17647058823529,0.411764705882353,1.70588235294118,0,0.0588235294117647,0,"Protein","Protein","Lipid"
"375.166014338688",17,28,9,0,0,0,0,0,"CHO","Protein",376.173290805568,0.110832249029167,1,"C17H28O9",0,0,4,-5,-5,77.0647058823529,374.7471006155,0.25289938450004,-0.588235294117647,0.529411764705882,1.64705882352941,0,0,NA,"Protein","Protein","Other"
"375.175759474761",0,0,0,0,0,0,0,0,"","None",376.183035941641,0,1,NA,NA,NA,NA,NA,NA,NA,374.756834870067,0.243165129933061,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375.181291221041",21,28,6,0,0,0,0,0,"CHO","Lignin",376.188567687921,0.0556728221618433,1,"C21H28O6",0.133333333333333,0.277777777777778,8,2,2,82.0142857142857,374.76236043955,0.237639560450361,-0.761904761904762,0.285714285714286,1.33333333333333,0,0,NA,"Lignin","Lignin","Other"
"375.184558278099",18,32,6,0,0,1,0,0,"CHOS","Protein",376.191834744979,0.33149263179647,2,"C18H32O6S",0,0,3,-3,-4,88.8,374.765623848583,0.23437615141745,-1,0.333333333333333,1.77777777777778,0,0,NA,"Protein","Protein","Other"
"375.194371735552",18,33,6,0,0,0,1,0,"CHOP","Protein",376.201648202432,-0.459595360447987,2,"C18H33O6P",0,0,3,-3,-4,101.466666666667,374.775426348241,0.224573651758703,-1.44444444444444,0.333333333333333,1.83333333333333,0,0.0555555555555556,0,"Protein","Protein","Lipid"
"375.205574765694",17,33,5,2,0,0,1,0,"CHONP","Lipid",376.212851232574,-0.378887573907429,2,"C17H33N2O5P",0,0,3,-2,-5,97.1823529411765,374.78661686898,0.213383131020294,-1.29411764705882,0.294117647058824,1.94117647058824,0.117647058823529,0.0588235294117647,2,"Lipid","Lipid","Lipid"
"375.205811676216",0,0,0,0,0,0,0,0,"","None",376.213088143096,0,1,NA,NA,NA,NA,NA,NA,NA,374.786853514965,0.213146485034656,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375.212189035122",0,0,0,0,0,0,0,0,"","None",376.219465502002,0,1,NA,NA,NA,NA,NA,NA,NA,374.793223752855,0.206776247144603,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375.217711145719",22,32,5,0,0,0,0,0,"CHO","Lignin",376.224987612599,-0.0358160648045516,1,"C22H32O5",0.117647058823529,0.230769230769231,7,2,2,88.8,374.798739697414,0.201260302585581,-1,0.227272727272727,1.45454545454545,0,0,NA,"Other","Lignin","Other"
"375.224956294856",16,32,6,4,0,0,0,0,"CHON","Protein",376.232232761736,-0.127530634962894,1,"C16H32N4O6",0,0,3,-3,-7,74.55,374.805976756553,0.194023243446907,-0.5,0.375,2,0.25,0,NA,"Protein","Protein","Protein"
"375.230768192248",19,37,5,0,0,0,1,0,"CHOP","Lipid",376.238044659128,-0.488655868019218,2,"C19H37O5P",0,0,2,-3,-4,108.3,374.811782164329,0.188217835671423,-1.68421052631579,0.263157894736842,1.94736842105263,0,0.0526315789473684,0,"Lipid","Lipid","Lipid"
"375.303091534772",0,0,0,0,0,0,0,0,"","None",376.310368001652,0,0,NA,NA,NA,NA,NA,NA,NA,374.884024749962,0.115975250037764,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375.303412078445",21,45,3,0,0,0,1,0,"CHOP","Lipid",376.310688545325,-0.150738542027378,1,"C21H45O3P",0,0,0,-3,-4,120.014285714286,374.884344935713,0.115655064286727,-2.09523809523809,0.142857142857143,2.14285714285714,0,0.0476190476190476,0,"Lipid","Lipid","Lipid"
"375.909561887332",0,0,0,0,0,0,0,0,"","None",376.916838354212,0,1,NA,NA,NA,NA,NA,NA,NA,375.489817912309,0.510182087691419,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376.031086161771",16,11,10,1,0,0,0,0,"CHON","ConHC",377.038362628651,-0.177831642283813,2,"C16H11NO10",0.2,0.6,12,2,1,38.925,375.611206491657,0.388793508342928,0.75,0.625,0.6875,0.0625,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"376.038037227155",20,12,5,1,0,0,1,0,"CHONP","ConHC",377.045313694035,-0.0124206164257229,1,"C20H12NO5P",0.692307692307692,0.741935483870968,16,11,9,66,375.618149795419,0.381850204580644,-0.2,0.25,0.6,0.05,0.05,1,"Cond Hydrocarbon","Cond Hydrocarbon","Phytochemical"
"376.052252203123",13,15,12,1,0,0,0,0,"CHON","Tannin",377.059528670003,-0.275070896522411,2,"C13H15NO12",0,0,7,-5,-6,33.9923076923077,375.632348898818,0.367651101181821,0.923076923076923,0.923076923076923,1.15384615384615,0.0769230769230769,0,NA,"Tannin","Tannin","Other"
"376.067459368288",17,15,9,1,0,0,0,0,"CHON","Lignin",377.074735835168,-0.145195533916448,2,"C17H15NO9",0.142857142857143,0.478260869565217,11,2,1,50.2411764705882,375.647539083527,0.352460916473262,0.352941176470588,0.529411764705882,0.882352941176471,0.0588235294117647,0,NA,"Lignin","Lignin","Other"
"376.070827106949",14,19,9,1,0,1,0,0,"CHONS","Lignin",377.078103573829,-0.137026861660238,3,"C14H19NO9S",0,0,6,-3,-5,52.1571428571429,375.650903061741,0.349096938259322,0.285714285714286,0.642857142857143,1.35714285714286,0.0714285714285714,0,NA,"Lignin;Amino Sugar","Lignin","Other"
