taxon_a,taxon_b,r_within,r_marginal,r_between,cooccurrence,perm_p,q_BH,fdr_pass,effect_pass,both_pass
DSBN01,Thiohalorhabdus,0.6814395724987089,0.18659721532136508,0.39999999999999997,9,0.03932151117964534,0.4880879536411211,False,False,False
DSBN01,Thiohalospira,0.17469953835850188,0.09860703908463203,-0.19999999999999998,9,0.2690824980724749,0.7025518143098771,False,False,False
DSBN01,UBA10428,0.5193279828603313,-0.6330736058679397,-0.6000000000000001,9,0.2690824980724749,0.7025518143098771,False,False,False
DSBN01,UBA12077,0.17767281073007452,0.950950190106576,0.7999999999999999,9,0.4479568234387047,0.7833020127679787,False,False,False
DSBN01,UBA12170,-0.12042543378543846,0.9263295866661407,1.0,6,0.7301464919043947,0.9146398627531315,False,False,False
DSBN01,UBA12270,0.7165467348928383,-0.6689145563933143,-0.6000000000000001,9,0.1040863531225906,0.5807819703566106,False,True,False
DSBN01,UBA4802,0.8606680413293838,0.9792263331934379,1.0,8,0.013107170393215111,0.40299437630708373,False,True,False
DSBN01,UBA5335,-0.17649736792680598,-0.8196306345297456,-0.6000000000000001,9,0.6838858905165767,0.8947835227808058,False,False,False
DSBN01,UBA5704,-0.10888521272242589,-0.8623640467408472,-0.7999999999999999,9,0.8519660755589823,0.9582129105008215,False,False,False
DSBN01,UBA6264,0.40626833957788233,0.9285169030343421,0.6000000000000001,6,0.10254433307632999,0.5788907139850789,False,False,False
DSBN01,UBA6794,0.8020275695062623,0.8407325960506512,0.7999999999999999,8,0.009252120277563608,0.3921364967381882,False,True,False
DSBN01,UBA6960,-0.571845224128945,0.5600181581219936,0.6000000000000001,9,0.228218966846569,0.6695951035885704,False,False,False
DSBN01,UBA7960,0.06779846138910646,0.9499416685425551,1.0,6,0.8080185042405551,0.9451725103228572,False,False,False
DSBN01,UBA8670,0.03859509301878982,0.9236291885934151,0.6000000000000001,6,0.9236700077101002,0.9794685847898134,False,False,False
DSBN01,VadinHA17,0.12295600331630697,0.8541357136680429,0.7999999999999999,7,0.6530454895913647,0.8844225339167819,False,False,False
DSBN01,WC007,-0.09246673643544898,-0.9227845015043366,-1.0,9,0.8427139552814187,0.9567522767802921,False,False,False
DSBN01,WN38,-0.32817893241310575,0.6884501660901183,0.7999999999999999,8,0.3207401696222051,0.7289250137191916,False,False,False
DSBN01,Wenzhouxiangella,0.17870246192953643,0.7182651648973487,0.7999999999999999,7,0.5389360061680802,0.8289764066293525,False,False,False
DSBN01,Woeseiaceae,-0.13147546188401868,0.946289604437963,0.7999999999999999,9,0.8889745566692367,0.9687998765726561,False,False,False
DSBN01,XN24,-0.09444243862581043,0.91260646176485,0.7999999999999999,9,0.8188126445643793,0.9498716767534469,False,False,False
DSBN01,Xanthomonadales,-0.12729145226238167,-0.8964189477658501,-0.7999999999999999,8,0.8388589051657671,0.9559043432491553,False,False,False
DSBN01,YR4-1,0.7499628777733349,0.8765319593698748,0.7999999999999999,9,0.07787201233616037,0.5398246278896541,False,True,False
DT-110,DT-91,0.4280566546289421,-0.5528698394292642,-0.7999999999999999,8,0.3554356206630686,0.7422679032483791,False,False,False
DT-110,Desulfobacter,0.5434268382535644,0.7162250896248281,0.6000000000000001,8,0.299922898997687,0.7203080780390722,False,False,False
DT-110,Desulfohalobiaceae,-0.6198064172234768,0.8014567588183734,1.0,6,0.3245952197378566,0.7303775410112164,False,False,False
DT-110,Desulfomicrobiaceae,0.4598296085856712,0.8767889151267299,0.6000000000000001,6,0.49653045489591363,0.8061967290687919,False,False,False
DT-110,Desulfotignum,0.5839917846341535,0.615466551806248,0.39999999999999997,8,0.23747108712413262,0.677778608749269,False,False,False
DT-110,Fodinibius,0.004690647221427778,0.6536684030677059,0.6000000000000001,8,0.9876638396299152,0.995452218848288,False,False,False
DT-110,GCA-2722315,0.4685722616161776,0.8774034067250617,0.7999999999999999,8,0.3084040092521203,0.7234129455582237,False,False,False
DT-110,GCA-2748055,0.26569466743370884,0.10122415665818378,-0.19999999999999998,8,0.5150346954510409,0.8155214496301809,False,False,False
DT-110,Gracilimonas,0.4155184652622309,0.832437264282037,0.7999999999999999,8,0.2898997686969931,0.715348448851102,False,False,False
DT-110,Gramella,-0.019801429245639362,-0.5935031179256008,-0.7999999999999999,7,0.9737856592135697,0.9928049298588119,False,False,False
DT-110,Guyparkeria,-0.3624844492801343,0.5340552941963752,0.6000000000000001,8,0.299922898997687,0.7203080780390722,False,False,False
DT-110,HIMB11,0.03829397186231696,-0.12769353589634305,-0.39999999999999997,8,0.9036237471087124,0.9730918616543145,False,False,False
DT-110,HLUCCA08,0.8845570869130849,0.8812301410139328,0.7999999999999999,8,0.008481110254433308,0.3897498982093509,False,True,False
DT-110,Halanaerobiales,-0.6091466162430663,0.7724476585384105,0.7999999999999999,7,0.15959907478797225,0.6101549196343129,False,False,False
DT-110,Halanaerobium,0.6143409432026722,0.9031105390814147,0.7999999999999999,7,0.15111796453353893,0.6035864013107171,False,False,False
DT-110,Halioglobus,-0.1630360754625616,-0.5044763001182124,-0.39999999999999997,8,0.8003084040092521,0.9416747331409209,False,False,False
DT-110,Halofilum,-0.2173097818587322,-0.7764243593919243,-0.7999999999999999,8,0.47494217424826524,0.7969286123796533,False,False,False
DT-110,Halomonas,0.2351182594721001,0.44145724808403614,0.0,8,0.5034695451040864,0.8094302041964281,False,False,False
DT-110,IMCC34051,0.768513622132242,0.8189394282074052,0.7999999999999999,8,0.016191210485736313,0.40752031314868625,False,True,False
DT-110,J153,0.006106694487953465,-0.6426346555682508,-0.6000000000000001,8,0.9776407093292213,0.9931819426618269,False,False,False
DT-110,JAAYHV01,-0.16318614738261672,0.6187391398904719,0.6000000000000001,6,0.7656129529683886,0.928359613886958,False,False,False
DT-110,JAAYYF01,-0.43532496921830327,-0.8763762623127007,-1.0,8,0.16191210485736315,0.6101549196343129,False,False,False
DT-110,JABSQH01,0.30199795497207677,0.5865128233053285,0.7999999999999999,8,0.39321511179645335,0.7613016839041393,False,False,False
DT-110,KS3-K002,-0.4003975010839155,-0.8098451282019803,-0.7999999999999999,8,0.07324595219737856,0.5354351107904884,False,False,False
DT-110,Krumholzibacteria,0.6618477151776544,0.8829882660599613,1.0,8,0.06399383191981496,0.5188003420258537,False,False,False
DT-110,M0040,0.20390717340239478,-0.8230027132394006,-0.7999999999999999,8,0.49421742482652276,0.8061213429872295,False,False,False
DT-110,MWEM01,0.005789314674303892,0.8621689829043468,1.0,6,0.9838087895142636,0.9951225297671172,False,False,False
DT-110,Maliponia,0.257293603035886,0.8103517011101392,1.0,8,0.47417116422513494,0.7962882618274695,False,False,False
DT-110,Maribacter,-0.10773031461381989,0.23954218485178796,0.19999999999999998,8,0.7694680030840401,0.9304136386145525,False,False,False
DT-110,Marinobacter,0.5841664837622569,0.8546623551270218,0.7999999999999999,8,0.09946029298380879,0.5757668950819956,False,False,False
DT-110,Marivita,0.3033206054251701,0.8563043199386579,0.7999999999999999,8,0.3430994602929838,0.7367366283881125,False,False,False
DT-110,Mcinerneyibacterium,-0.6229019473324514,0.7575156365554931,1.0,6,0.16730917501927525,0.615096202992212,False,False,False
DT-110,Microbacteriaceae,0.15988214485986166,0.5556612037253933,0.7999999999999999,7,0.6260601387818041,0.8678481503533566,False,False,False
DT-110,Muricauda,0.3048966645711936,0.850007348531252,0.7999999999999999,8,0.2459521973785659,0.6850149726103743,False,False,False
DT-110,Nevskiales,-0.31313320854564836,-0.7828117943002805,-0.7999999999999999,7,0.4425597532767926,0.7810439658692909,False,False,False
DT-110,Opitutales,0.7778390543094055,0.9145325805359104,1.0,6,0.06245181187355436,0.5154952786333751,False,True,False
DT-110,PWYM01,0.6499435020634903,0.8478842328461168,0.6000000000000001,8,0.15728604471858135,0.6080339535907351,False,False,False
DT-110,Paceibacterales,-0.6263514113633675,0.763892318701535,0.7999999999999999,6,0.16037008481110254,0.6101549196343129,False,False,False
DT-110,Phaeodactylibacter,0.9670462276828764,0.9884150581972158,1.0,6,0.0030840400925212026,0.37652907398243934,False,True,False
DT-110,Psychroflexus,0.9008839044150132,0.8865830854603762,0.7999999999999999,8,0.03161141094834233,0.4675973626716822,False,True,False
DT-110,RZYO01,0.14364103865555136,0.7048785850219078,0.7999999999999999,6,0.7070161912104858,0.9063457834354762,False,False,False
DT-110,Rhodobacteraceae,0.4306786634842087,0.8825820809596141,0.7999999999999999,8,0.08558211256746338,0.5567776599845798,False,False,False
DT-110,Rhodohalobacter,-0.0469234381049887,0.8416728074347819,0.7999999999999999,7,0.866615265998458,0.9631800623688861,False,False,False
DT-110,Rhodothermales,0.2750663914189056,-0.4356378154698423,-0.39999999999999997,7,0.35312259059367773,0.7414124207023316,False,False,False
DT-110,Roseicyclus,0.045484748047039066,0.8206695894653185,1.0,8,0.9167309175019275,0.977986144286898,False,False,False
DT-110,Roseimaritima,-0.1459704748673267,0.8477953928163897,0.7999999999999999,8,0.7532767925983038,0.9231167286073596,False,False,False
DT-110,Roseovarius,0.09905549834427017,0.8581054342944402,0.7999999999999999,8,0.7270624518118736,0.912873500509766,False,False,False
DT-110,S36-B12,-0.420867484509862,0.5112076816408669,1.0,8,0.4533538936006168,0.7851862904198699,False,False,False
DT-110,SCGC-AAA027-K21,0.18965864703776417,0.8181480468217258,0.7999999999999999,6,0.6931380107941403,0.8992654921960456,False,False,False
DT-110,SLDV01,-0.8126540575923612,0.5612693168815327,1.0,8,0.07016191210485737,0.5309199269359235,False,True,False
DT-110,SLND01,-0.5210619227850879,-0.8422451062410826,-0.7999999999999999,8,0.14494988434849654,0.601262704853297,False,False,False
DT-110,SLSQ01,-0.5176018823300604,0.7795770980753877,0.6000000000000001,8,0.13338473400154202,0.5894581978026006,False,False,False
DT-110,SLST01,0.616574908571915,0.9059569786305749,0.7999999999999999,8,0.15651503469545103,0.6076378660696674,False,False,False
DT-110,SURF-3,-0.6456510170389604,0.6974526522328077,0.7999999999999999,8,0.2035466461063994,0.6483689895445277,False,False,False
DT-110,SW132,0.10264235187076005,0.8563756070640546,0.7999999999999999,8,0.6831148804934464,0.8944901108430272,False,False,False
DT-110,SZUA-401,-0.17234546694641975,0.17528211896961854,0.0,8,0.34232845026985353,0.7367366283881125,False,False,False
DT-110,Salegentibacter,-0.19873994394644293,0.6712491322682912,0.7999999999999999,8,0.5535851966075559,0.838268587236173,False,False,False
DT-110,Salinarimonas,-0.562801084114326,0.33403042715291476,0.7999999999999999,8,0.284502698535081,0.7121273176306494,False,False,False
DT-110,Salinivirga,0.6103885171934074,0.9073335838944072,0.7999999999999999,6,0.2459521973785659,0.6850149726103743,False,False,False
DT-110,Saprospiraceae,0.48548388816483357,0.8584262799345438,0.7999999999999999,8,0.3045489591364688,0.7228704334950855,False,False,False
DT-110,Sediminispirochaetaceae,-0.4139684702128827,0.838041105621902,0.7999999999999999,8,0.2328450269853508,0.6725537855720938,False,False,False
DT-110,Spiribacter,-0.3108537289602085,0.406177573692743,1.0,8,0.6931380107941403,0.8992654921960456,False,False,False
DT-110,Synergistales,-0.3863575521628712,0.8030960556222914,0.7999999999999999,6,0.299922898997687,0.7203080780390722,False,False,False
DT-110,T1Sed10-7,-0.14846694769463187,0.8095793425463667,1.0,8,0.7316885119506553,0.9151700348251316,False,False,False
DT-110,Tangfeifania,0.41278069819129287,0.8569194912569144,0.7999999999999999,8,0.3962991518889746,0.7629388238295628,False,False,False
DT-110,Thiohalobacterales,0.09315552573615964,-0.7651023488586649,-0.7999999999999999,8,0.661526599845798,0.8882758564892332,False,False,False
DT-110,Thiohalomonadales,0.15022946854196273,-0.810243145144687,-1.0,8,0.5458750963762529,0.8326045661677696,False,False,False
DT-110,Thiohalophilus,-0.07973069721316815,-0.7422111041940503,-1.0,8,0.7802621434078643,0.9342131635064885,False,False,False
DT-110,Thiohalorhabdus,-0.5597169289348393,-0.21645308479827893,0.0,8,0.13030069390902083,0.5892342542875654,False,False,False
DT-110,Thiohalospira,-0.3070667280103531,-0.10998819438497957,-0.39999999999999997,8,0.5096376252891287,0.8120054099854057,False,False,False
DT-110,UBA10428,0.02970961645603629,-0.6920504159282775,-0.7999999999999999,7,0.9244410177332305,0.979651188632961,False,False,False
DT-110,UBA12077,-0.2966167512935598,0.7862559001568541,0.6000000000000001,8,0.5481881264456437,0.8332688321236913,False,False,False
DT-110,UBA12170,0.5198382349254932,0.8965506393002893,0.7999999999999999,6,0.40786430223592907,0.7680317661809161,False,False,False
DT-110,UBA12270,-0.2616334336033977,-0.7308270716964819,-0.7999999999999999,8,0.3754818812644564,0.7522512340786808,False,False,False
DT-110,UBA4802,-0.5179356068700609,0.7449253858337991,0.7999999999999999,6,0.07555898226676946,0.5398246278896541,False,False,False
DT-110,UBA5335,-0.3145158597948386,-0.8295069637898201,-0.7999999999999999,8,0.3500385505011565,0.7396836329370862,False,False,False
DT-110,UBA5704,0.15021724836887565,-0.6432130006769526,-0.6000000000000001,8,0.6777178103315343,0.8937178282302032,False,False,False
DT-110,UBA6264,-0.715117184821518,0.7158573648213763,0.7999999999999999,6,0.16191210485736315,0.6101549196343129,False,True,False
DT-110,UBA6794,-0.7447376948338721,0.4605950762980385,0.6000000000000001,6,0.026214340786430222,0.4552724153566862,False,True,False
DT-110,UBA6960,0.5640940708108522,0.6776403677326407,0.7999999999999999,8,0.02313030069390902,0.4472951765394227,False,False,False
DT-110,UBA7960,0.2085940078135104,0.8788114438025302,0.7999999999999999,6,0.761757902852737,0.9258810765728661,False,False,False
DT-110,UBA8670,-0.2920949634172832,0.7929735802867884,0.7999999999999999,7,0.39244410177332306,0.7612503562973162,False,False,False
DT-110,VadinHA17,0.42127237040225807,0.721549981624579,0.6000000000000001,6,0.5057825751734772,0.8098065110430699,False,False,False
DT-110,WC007,-0.25339977652483536,-0.856957999128761,-0.7999999999999999,8,0.4348496530454896,0.7792048547452586,False,False,False
DT-110,WN38,0.8575573592193724,0.9193460769255294,1.0,8,0.004626060138781804,0.37652907398243934,False,True,False
DT-110,Wenzhouxiangella,-0.5476968379831354,0.5745714726664944,1.0,8,0.3515805705474171,0.7400743867930705,False,False,False
DT-110,Woeseiaceae,0.29878639262327855,0.8504863851570649,0.6000000000000001,8,0.18350038550501158,0.6309501948179994,False,False,False
DT-110,XN24,-0.08962377458361231,0.8412428208361951,1.0,8,0.8064764841942945,0.9447196965071358,False,False,False
DT-110,Xanthomonadales,0.0180019245038537,-0.8190712000985891,-1.0,7,0.9583654587509638,0.9909530340769668,False,False,False
DT-110,YR4-1,-0.007256683438673165,0.6565908959767663,0.6000000000000001,7,0.9822667694680031,0.9949160691243517,False,False,False
DT-91,Desulfobacter,0.7653772093845759,-0.4178413904639966,-0.7999999999999999,12,0.05474171164225135,0.505642239654641,False,True,False
DT-91,Desulfohalobiaceae,-0.6104489126277187,-0.8026609016396219,-0.7999999999999999,6,0.15651503469545103,0.6076378660696674,False,False,False
DT-91,Desulfomicrobiaceae,0.6935917363248428,-0.5031181215666058,-0.7999999999999999,9,0.04857363145720894,0.4929681207443786,False,False,False
DT-91,Desulfotignum,0.21846759283483785,-0.5312409886488023,-0.7999999999999999,12,0.6777178103315343,0.8937178282302032,False,False,False
DT-91,Fodinibius,-0.1650292109431862,-0.5087811198595276,-0.7999999999999999,11,0.7432536622976099,0.9183826497032829,False,False,False
DT-91,GCA-2722315,0.4662718191810946,-0.5923552698887318,-0.6000000000000001,12,0.20431765612952968,0.6490556998600205,False,False,False
DT-91,GCA-2748055,-0.049033102601981716,-0.18143560798983857,-0.39999999999999997,12,0.9028527370855821,0.9730349656600872,False,False,False
DT-91,Gracilimonas,0.5532841512636473,-0.3858781701269328,-0.6000000000000001,9,0.030069390902081727,0.4658477605663419,False,False,False
DT-91,Gramella,0.3431584106849993,0.6488481254181503,1.0,11,0.18504240555127216,0.6317390974162798,False,False,False
DT-91,Guyparkeria,0.29409940222984754,-0.2717435009847787,-0.7999999999999999,12,0.4533538936006168,0.7851862904198699,False,False,False
DT-91,HIMB11,0.15618391542841123,0.28310069781877367,0.19999999999999998,9,0.6067848882035466,0.8609714458811815,False,False,False
DT-91,HLUCCA08,0.6522633963105001,-0.30751331896238965,-0.6000000000000001,12,0.08789514263685427,0.5590841887787464,False,False,False
DT-91,Halanaerobiales,-0.596527241447837,-0.704371993578775,-0.6000000000000001,10,0.1002313030069391,0.5757668950819956,False,False,False
DT-91,Halanaerobium,0.3054453634966677,-0.6439503110016324,-1.0,7,0.4672320740169622,0.7914595911076311,False,False,False
DT-91,Halioglobus,-0.35894758885039024,0.10644350411351551,0.0,12,0.40015420200462604,0.7646020491468912,False,False,False
DT-91,Halofilum,-0.19395657344120104,0.5547142587326437,1.0,12,0.5057825751734772,0.8098065110430699,False,False,False
DT-91,Halomonas,0.7200876766101252,0.05363487133514824,-0.39999999999999997,12,0.030069390902081727,0.4658477605663419,False,True,False
DT-91,IMCC34051,0.5779606541280847,-0.3876826030427871,-0.6000000000000001,12,0.09329221279876639,0.5661204011082411,False,False,False
