,RC-ABX_-1.5,RC-ABX_5.5,RC-ABX_4.0,RC-ABX_6.0,RC-ABX_12.5,RC-ABX_21.0,RC-ABX_15.5
PUNP4_ASV00122,0.0,-3.694802355718864e-05,0.0,0.0,0.0,0.0,0.0
PYNP2r_ASV00122,0.0,0.00012919110360029974,0.0,0.0,0.0,0.0,0.0
QULNS_ASV00122,2.729477831166227e-05,0.0005453491674883685,0.0,0.0,0.0,0.0,0.0
RBFK_ASV00122,1.364738915583005e-05,1.2482222495017853e-05,0.0,0.0,0.0,0.0,0.0
RNDR2_ASV00122,1.311178624124176e-05,0.0,0.0,0.0,0.0,0.0,0.0
RNTR3_ASV00122,1.311178624124176e-05,0.0,0.0,0.0,0.0,0.0,0.0
RPE_ASV00122,0.0,-0.00027609461461873866,0.0,0.0,0.0,0.0,0.0
RPI_ASV00122,1.364738915583005e-05,-0.0002636123921237208,0.0,0.0,0.0,0.0,0.0
RZ5PP_ASV00122,1.364738915583005e-05,1.2482222495017853e-05,0.0,0.0,0.0,0.0,0.0
SERt2r_ASV00122,0.4787975324776293,2.035954846364631,0.0,0.0,0.0,0.0,0.0
SHCHD2_ASV00122,1.364738915583005e-05,1.2482222495017853e-05,0.0,0.0,0.0,0.0,0.0
SHCHF_ASV00122,1.364738915583005e-05,1.2482222495017853e-05,0.0,0.0,0.0,0.0,0.0
SHK3Dr_ASV00122,4.0942167467490174e-05,3.744666748505335e-05,0.0,0.0,0.0,0.0,0.0
SHKK_ASV00122,4.0942167467490174e-05,3.744666748505335e-05,0.0,0.0,0.0,0.0,0.0
SO4t2_ASV00122,1.364738915583005e-05,1.2482222495017853e-05,0.0,0.0,0.0,0.0,0.0
SPMDabc_ASV00122,1.364738915583005e-05,0.0,0.0,0.0,0.0,0.0,0.0
SPMS_ASV00122,0.0,1.2482222495017853e-05,0.0,0.0,0.0,0.0,0.0
SUCCt2r_ASV00122,-0.018700135507203605,-0.0006202425024584757,0.0,0.0,0.0,0.0,0.0
TALA_ASV00122,-0.00028065988066757434,-0.0007595376289098876,0.0,0.0,0.0,0.0,0.0
TECA4S_ASV00122,3.1044686265658214e-06,7.598575618636736e-06,0.0,0.0,0.0,0.0,0.0
TECA5S180_ASV00122,3.1044686265658214e-06,0.0,0.0,0.0,0.0,0.0,0.0
TECA5SAI17_ASV00122,3.1044686265658214e-06,0.0,0.0,0.0,0.0,0.0,0.0
TECA5SI17_ASV00122,3.1044686265658214e-06,0.0,0.0,0.0,0.0,0.0,0.0
TECAAE_ASV00122,3.1044686265658214e-06,7.2801207253357805e-06,0.0,0.0,0.0,0.0,0.0
TECAGE_ASV00122,3.1044686265658214e-06,7.2801207253357805e-06,0.0,0.0,0.0,0.0,0.0
TECAUE_ASV00122,3.1044686265658214e-06,7.2801207253357805e-06,0.0,0.0,0.0,0.0,0.0
THMt3_ASV00122,1.364738915583005e-05,1.2482222495017853e-05,0.0,0.0,0.0,0.0,0.0
THRt2r_ASV00122,0.00032115548318894756,0.0008508389155573771,0.0,0.0,0.0,0.0,0.0
TKT1_ASV00122,-0.00028065988066757434,-0.0007595376289098876,0.0,0.0,0.0,0.0,0.0
TKT2_ASV00122,-0.0003216020481350645,-0.000796984296394941,0.0,0.0,0.0,0.0,0.0
TMDPK_ASV00122,1.364738915583005e-05,1.2482222495017853e-05,0.0,0.0,0.0,0.0,0.0
TMDS_ASV00122,3.309015310891902e-05,9.22430800431111e-05,0.0,0.0,0.0,0.0,0.0
TPI_ASV00122,-0.0006239353688866872,-620.7426548916284,0.0,0.0,0.0,0.0,0.0
TRDRr_ASV00122,2.622357248248352e-05,0.0,0.0,0.0,0.0,0.0,0.0
TRPt2r_ASV00122,9.367206814314325e-05,0.00019027478321002186,0.0,0.0,0.0,0.0,0.0
TYRt2r_ASV00122,0.0002045117910681654,0.0004989523050717187,0.0,0.0,0.0,0.0,0.0
UAAGDS_ASV00122,3.1044686265658214e-06,0.00010082120678924318,0.0,0.0,0.0,0.0,0.0
UACMAMAT_ASV00122,9.313405879697463e-06,2.1840362176007342e-05,0.0,0.0,0.0,0.0,0.0
UAG2E_ASV00122,9.313405879697463e-06,2.1840362176007342e-05,0.0,0.0,0.0,0.0,0.0
UAG4E_ASV00122,9.313405879697465e-05,0.00022795726855910208,0.0,0.0,0.0,0.0,0.0
UAGCVT_r_ASV00122,3.1044686265658214e-06,0.00010082120678924318,0.0,0.0,0.0,0.0,0.0
UAGDP_ASV00122,0.0003414915489222403,0.0004732804064896031,0.0,0.0,0.0,0.0,0.0
UAGPT3_ASV00122,3.1044686265658214e-06,0.00010082120678924318,0.0,0.0,0.0,0.0,0.0
UAMAGS_ASV00122,3.1044686265658214e-06,0.00010082120678924318,0.0,0.0,0.0,0.0,0.0
UAMAS_ASV00122,3.1044686265658214e-06,0.00010082120678924318,0.0,0.0,0.0,0.0,0.0
UAPGR_ASV00122,3.1044686265658214e-06,0.00010082120678924318,0.0,0.0,0.0,0.0,0.0
UDCPDP_ASV00122,3.1044686265658214e-06,0.00010082120678924318,0.0,0.0,0.0,0.0,0.0
UDCPDPS_ASV00122,3.1044686265658214e-06,0.00010082120678924318,0.0,0.0,0.0,0.0,0.0
UGMDDS_ASV00122,3.1044686265658214e-06,0.00010082120678924318,0.0,0.0,0.0,0.0,0.0
UMPK_ASV00122,0.0001571716095805191,0.0010557989035306315,0.0,0.0,0.0,0.0,0.0
UPP3MT3_ASV00122,1.364738915583005e-05,1.2482222495017853e-05,0.0,0.0,0.0,0.0,0.0
UPP3S_ASV00122,2.72947783116601e-05,2.4964444990035705e-05,0.0,0.0,0.0,0.0,0.0
UPPDC1_ASV00122,1.364738915583005e-05,1.2482222495017853e-05,0.0,0.0,0.0,0.0,0.0
URAt2r_ASV00122,3.309015310891902e-05,0.0,0.0,0.0,0.0,0.0,0.0
URIK1_ASV00122,5.161967627728116e-05,0.0007051800660062789,0.0,0.0,0.0,0.0,0.0
VALt2r_ASV00122,0.0005289336613514394,0.0014198654059164018,0.0,0.0,0.0,0.0,0.0
X5PGAT_ASV00122,0.0006022619288026388,0.00128042731068609,0.0,0.0,0.0,0.0,0.0
ZNabc_ASV00122,1.364738915583005e-05,1.2482222495017853e-05,0.0,0.0,0.0,0.0,0.0
dreplication_ASV00122,0.0017188797002191582,0.004031074598746279,0.0,0.0,0.0,0.0,0.0
pbiosynthesis_ASV00122,0.0017188797002191582,0.004031074598746279,0.0,0.0,0.0,0.0,0.0
r0345_ASV00122,3.309015310891902e-05,9.22430800431111e-05,0.0,0.0,0.0,0.0,0.0
r0456_ASV00122,0.0,3.694802355718864e-05,0.0,0.0,0.0,0.0,0.0
r0570_ASV00122,6.604056129820804e-05,-0.0002583822072005995,0.0,0.0,0.0,0.0,0.0
r1667_ASV00122,-1.364738915583005e-05,-2.4964444990035637e-05,0.0,0.0,0.0,0.0,0.0
r2137_ASV00122,1.364738915583005e-05,1.2482222495017853e-05,0.0,0.0,0.0,0.0,0.0
rtranscription_ASV00122,0.0017188797002191582,0.004031074598746279,0.0,0.0,0.0,0.0,0.0
sink_PGPm1[c]_ASV00122,-3.4377594004129155e-10,-2.184036217600736e-05,0.0,0.0,0.0,0.0,0.0
bio1_ASV00122,0.0,0.004031074598746279,0.0,0.0,0.0,0.0,0.0
DALAt2r_ASV00122,0.0008324396877785365,0.0023550868060493346,0.0,0.0,0.0,0.0,0.0
GMPS2_ASV00122,0.00012693960963712492,0.0006202425024584757,0.0,0.0,0.0,0.0,0.0
CITRH_ASV00122,0.0,-687.9597576064787,0.0,0.0,0.0,0.0,0.0
METFR_ASV00122,-6.823694577915024e-05,0.0,0.0,0.0,0.0,0.0,0.0
UDPGDr_ASV00122,3.1042967385958e-06,0.0,0.0,0.0,0.0,0.0,0.0
AIHDUDPMG_ASV00122,1.2417874506263286e-05,0.0,0.0,0.0,0.0,0.0,0.0
AIHDUPDG_ASV00122,1.2417874506263286e-05,0.0,0.0,0.0,0.0,0.0,0.0
DCMPDA_ASV00122,0.0,-3.694802355718864e-05,0.0,0.0,0.0,0.0,0.0
IHDUDPG_ASV00122,1.2417874506263286e-05,0.0,0.0,0.0,0.0,0.0,0.0
IHDUDPMG_ASV00122,1.2417874506263286e-05,0.0,0.0,0.0,0.0,0.0,0.0
PAAI17P_ASV00122,1.2417874506263286e-05,0.0,0.0,0.0,0.0,0.0,0.0
PAI17P_ASV00122,1.2417874506263286e-05,0.0,0.0,0.0,0.0,0.0,0.0
PAPA180_ASV00122,1.2417874506263286e-05,0.0,0.0,0.0,0.0,0.0,0.0
PPCr_ASV00122,0.0020242160756950354,620.7464372481181,0.0,0.0,0.0,0.0,0.0
SUDPDGT_ASV00122,1.2417874506263286e-05,0.0,0.0,0.0,0.0,0.0,0.0
SUDPMGT_ASV00122,1.2417874506263286e-05,0.0,0.0,0.0,0.0,0.0,0.0
TECA1S180_ASV00122,1.2417874506263286e-05,0.0,0.0,0.0,0.0,0.0,0.0
TECA1SAI17_ASV00122,1.2417874506263286e-05,0.0,0.0,0.0,0.0,0.0,0.0
TECA1SI17_ASV00122,1.2417874506263286e-05,0.0,0.0,0.0,0.0,0.0,0.0
TECA2S180_ASV00122,3.1044686265658214e-06,0.0,0.0,0.0,0.0,0.0,0.0
TECA2SAI17_ASV00122,3.1044686265658214e-06,0.0,0.0,0.0,0.0,0.0,0.0
TECA2SI17_ASV00122,3.1044686265658214e-06,0.0,0.0,0.0,0.0,0.0,0.0
TECA3S180_ASV00122,3.1044686265658214e-06,0.0,0.0,0.0,0.0,0.0,0.0
TECA3SAI17_ASV00122,3.1044686265658214e-06,0.0,0.0,0.0,0.0,0.0,0.0
TECA3SI17_ASV00122,3.1044686265658214e-06,0.0,0.0,0.0,0.0,0.0,0.0
r1106_ASV00122,2.72947783116601e-05,2.4964444990035705e-05,0.0,0.0,0.0,0.0,0.0
AACPS7_ASV00122,0.00014291728400254205,0.0,0.0,0.0,0.0,0.0,0.0
ADNCNT3tc_ASV00122,4.188308221537984e-05,0.0,0.0,0.0,0.0,0.0,0.0
CYTDt2r_ASV00122,5.801579952976728e-05,0.0,0.0,0.0,0.0,0.0,0.0
DADNt2r_ASV00122,0.00013222086751604606,0.0,0.0,0.0,0.0,0.0,0.0
DDCAt_ASV00122,0.00014291728400254205,-26.81381568568942,0.0,0.0,0.0,0.0,0.0
DM_GCALD_ASV00122,0.0,146.90194594333,0.0,0.0,0.0,0.0,0.0
SULRi_ASV00122,0.0,220.32774592379826,0.0,0.0,0.0,0.0,0.0
URIt2r_ASV00122,5.161967627728116e-05,0.0008343711696065787,0.0,0.0,0.0,0.0,0.0
r0792_ASV00122,0.0,-6.241111247508926e-05,0.0,0.0,0.0,0.0,0.0
biomass012_ASV00122,0.0017188797002191582,0.0,0.0,0.0,0.0,0.0,0.0
TYRL_ASV00122,1.364738915583005e-05,1.2482222495017853e-05,0.0,0.0,0.0,0.0,0.0
2MBCOATA_ASV00125,3.572932100063551e-05,8.379152903937974e-05,0.0,0.0,0.0,0.0,0.0
3DGUR_ASV00125,0.0,0.016653268474969684,0.0,0.0,0.0,0.0,0.0
3HAD10M12_ASV00125,3.572932100063551e-05,8.379152903937971e-05,0.0,0.0,0.0,0.0,0.0
3HAD11M12_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
3HAD12M14_ASV00125,3.572932100063551e-05,8.379152903937971e-05,0.0,0.0,0.0,0.0,0.0
3HAD13M14_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
3HAD14M16_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
3HAD15M16_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
3HAD4M6_ASV00125,3.572932100063551e-05,8.379152903937974e-05,0.0,0.0,0.0,0.0,0.0
3HAD5M6_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
3HAD6M8_ASV00125,3.572932100063551e-05,8.379152903937971e-05,0.0,0.0,0.0,0.0,0.0
3HAD7M8_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
3HAD8M10_ASV00125,3.572932100063551e-05,8.379152903937971e-05,0.0,0.0,0.0,0.0,0.0
3HAD9M10_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
3OAR10M12_ASV00125,3.572932100063551e-05,8.379152903937971e-05,0.0,0.0,0.0,0.0,0.0
3OAR11M12_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
3OAR12M14_ASV00125,3.572932100063551e-05,8.379152903937971e-05,0.0,0.0,0.0,0.0,0.0
3OAR13M14_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
3OAR14M16_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
3OAR15M16_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
3OAR4M6_ASV00125,3.572932100063551e-05,8.379152903937974e-05,0.0,0.0,0.0,0.0,0.0
3OAR5M6_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
3OAR6M8_ASV00125,3.572932100063551e-05,8.379152903937971e-05,0.0,0.0,0.0,0.0,0.0
3OAR7M8_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
3OAR8M10_ASV00125,3.572932100063551e-05,8.379152903937971e-05,0.0,0.0,0.0,0.0,0.0
3OAR9M10_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
3OAS10M12_ASV00125,3.572932100063551e-05,8.379152903937971e-05,0.0,0.0,0.0,0.0,0.0
3OAS11M12_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
3OAS12M14_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
3OAS13M14_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
3OAS3M4_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
3OAS4M3O6_ASV00125,3.572932100063551e-05,8.379152903937974e-05,0.0,0.0,0.0,0.0,0.0
3OAS4M6_ASV00125,3.572932100063551e-05,8.379152903937971e-05,0.0,0.0,0.0,0.0,0.0
3OAS5M6_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
3OAS6M8_ASV00125,3.572932100063551e-05,8.379152903937971e-05,0.0,0.0,0.0,0.0,0.0
3OAS7M8_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
3OAS8M10_ASV00125,3.572932100063551e-05,8.379152903937971e-05,0.0,0.0,0.0,0.0,0.0
3OAS9M10_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
4HBZt2_ASV00125,3.4118472889575124e-06,8.001380747916467e-06,0.0,0.0,0.0,0.0,0.0
ACALD_ASV00125,6.670224403880956e-05,0.00015642847000283875,0.0,0.0,0.0,0.0,0.0
ACALDt_ASV00125,7.171363780479851e-05,0.0017023440669691882,0.0,0.0,0.0,0.0,0.0
ACBIPGT_ASV00125,3.4118472889575124e-06,8.001380747916467e-06,0.0,0.0,0.0,0.0,0.0
ACGAMT_ASV00125,2.328351469924366e-06,5.460392874596748e-06,0.0,0.0,0.0,0.0,0.0
ACLS_a_ASV00125,0.006754690947333351,0.015555812799254743,0.0,0.0,0.0,0.0,0.0
ACLS_b_ASV00125,-0.006754690947333351,-0.015555812799254743,0.0,0.0,0.0,0.0,0.0
ACOAAGPAT180_ASV00125,1.7864660500317756e-05,4.189576451968988e-05,0.0,0.0,0.0,0.0,0.0
ACOAAGPATAI17_ASV00125,1.7864660500317756e-05,4.189576451968988e-05,0.0,0.0,0.0,0.0,0.0
ACOAAGPATI17_ASV00125,1.7864660500317756e-05,4.189576451968988e-05,0.0,0.0,0.0,0.0,0.0
ACPS1_ASV00125,3.4118472889575124e-06,8.001380747916467e-06,0.0,0.0,0.0,0.0,0.0
ADK1_ASV00125,0.0007293322162701921,0.0017104120612248044,0.0,0.0,0.0,0.0,0.0
ADK2_ASV00125,3.4118472889575124e-06,8.001380747916467e-06,0.0,0.0,0.0,0.0,0.0
ADOCBIK_ASV00125,3.4118472889575124e-06,8.001380747916467e-06,0.0,0.0,0.0,0.0,0.0
ADOCBLS_ASV00125,3.4118472889575124e-06,8.001380747916467e-06,0.0,0.0,0.0,0.0,0.0
ADPT_ASV00125,6.823694578050876e-06,1.6002761495832933e-05,0.0,0.0,0.0,0.0,0.0
ADSL1r_ASV00125,0.00019750331692262174,0.00046317994442129505,0.0,0.0,0.0,0.0,0.0
ADSS_ASV00125,0.00019750331692262174,0.00046317994442129505,0.0,0.0,0.0,0.0,0.0
AHC_ASV00125,6.823694578050876e-06,1.6002761495832933e-05,0.0,0.0,0.0,0.0,0.0
AIHDUDPMG_ASV00125,3.1044686265658214e-06,7.280523832795664e-06,0.0,0.0,0.0,0.0,0.0
AIHDUPDG_ASV00125,3.1044686265658214e-06,7.280523832795664e-06,0.0,0.0,0.0,0.0,0.0
AIHPDCOATA_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
ALAALA_ASV00125,7.761171566414553e-07,1.820130958198916e-06,0.0,0.0,0.0,0.0,0.0
ALAPGPL_ASV00125,7.761171566414553e-07,1.820130958198916e-06,0.0,0.0,0.0,0.0,0.0
ALAR_ASV00125,9.23579416403332e-05,0.00021659558402567101,0.0,0.0,0.0,0.0,0.0
ALAt2r_ASV00125,0.00020810992194463416,0.00048805429489400887,0.0,0.0,0.0,0.0,0.0
ALCD2x_ASV00125,0.0,-0.0015341629989737045,0.0,0.0,0.0,0.0,0.0
AMMQLT8_ASV00125,3.4118472889575124e-06,8.001380747916467e-06,0.0,0.0,0.0,0.0,0.0
AMMQT7rev_ASV00125,6.823694577915025e-06,1.6002761495832933e-05,0.0,0.0,0.0,0.0,0.0
ARGt2_ASV00125,8.310783350559629e-05,0.00019490245684938284,0.0,0.0,0.0,0.0,0.0
ASNS2_ASV00125,6.374035648337693e-05,0.00014948232380800907,0.0,0.0,0.0,0.0,0.0
ASPTA_ASV00125,-0.0003249840298893756,-0.0007621445920373132,0.0,0.0,0.0,0.0,0.0
ATPPRT_ASV00125,0.00015723847400073154,0.0003687518203918935,0.0,0.0,0.0,0.0,0.0
ATPS4_ASV00125,0.0083142337007542,0.020265418861244052,0.0,0.0,0.0,0.0,0.0
BPNT_ASV00125,3.4118472889575124e-06,8.001380747916467e-06,0.0,0.0,0.0,0.0,0.0
C180SNrev_ASV00125,5.359398150095326e-05,0.0001256872935590696,0.0,0.0,0.0,0.0,0.0
CAt4i_ASV00125,3.4118472889575124e-06,8.001380747916467e-06,0.0,0.0,0.0,0.0,0.0
CBIAT_ASV00125,3.4118472889575124e-06,8.001380747916467e-06,0.0,0.0,0.0,0.0,0.0
CDPGLYCGPT_ASV00125,2.328351469924366e-06,5.460392874596748e-06,0.0,0.0,0.0,0.0,0.0
CDPMEK_ASV00125,4.265576161263113e-05,0.00010003524801935275,0.0,0.0,0.0,0.0,0.0
CGLYabc_ASV00125,3.4118472889575124e-06,8.001380747916467e-06,0.0,0.0,0.0,0.0,0.0
CLPNS180_ASV00125,3.6900479684379836e-06,8.653810171723554e-06,0.0,0.0,0.0,0.0,0.0
CLPNSAI17_ASV00125,3.6900479684379836e-06,8.653810171723554e-06,0.0,0.0,0.0,0.0,0.0
CLPNSI17_ASV00125,3.6900479684379836e-06,8.653810171723554e-06,0.0,0.0,0.0,0.0,0.0
CO2t_ASV00125,-0.006808339202461452,-0.01587846273111375,0.0,0.0,0.0,0.0,0.0
COBALTt5_ASV00125,-3.4118472889575124e-06,-8.001380747916467e-06,0.0,0.0,0.0,0.0,0.0
CTPS1_ASV00125,1.776161366228964e-05,4.165410159749552e-05,0.0,0.0,0.0,0.0,0.0
CYSt2r_ASV00125,3.129796318948548e-05,7.339921717008195e-05,0.0,0.0,0.0,0.0,0.0
CYTK1_ASV00125,0.0004152338944932225,0.0009737963653981766,0.0,0.0,0.0,0.0,0.0
Cuabc_ASV00125,3.4118472889575124e-06,8.001380747916467e-06,0.0,0.0,0.0,0.0,0.0
DAPDC_ASV00125,0.00013910033974023537,0.000326214711903543,0.0,0.0,0.0,0.0,0.0
DAPabc_ASV00125,0.00013987645689687682,0.00032803484286174193,0.0,0.0,0.0,0.0,0.0
DASYN180_ASV00125,1.4760191873751934e-05,3.4615240686894216e-05,0.0,0.0,0.0,0.0,0.0
DASYNAI17_ASV00125,1.4760191873751934e-05,3.4615240686894216e-05,0.0,0.0,0.0,0.0,0.0
DASYNI17_ASV00125,1.4760191873751934e-05,3.4615240686894216e-05,0.0,0.0,0.0,0.0,0.0
DHAD1_ASV00125,0.006754690947333351,0.015555812799254743,0.0,0.0,0.0,0.0,0.0
DHFOR2_ASV00125,-1.0235541866939827e-05,-2.400414224374943e-05,0.0,0.0,0.0,0.0,0.0
DHFR_ASV00125,1.5246935632928782e-05,3.575674023639422e-05,0.0,0.0,0.0,0.0,0.0
DHNAOT4_ASV00125,6.823694577915025e-06,1.6002761495832933e-05,0.0,0.0,0.0,0.0,0.0
DHNAOT7_ASV00125,6.823694577915025e-06,1.6002761495832933e-05,0.0,0.0,0.0,0.0,0.0
DMATT_ASV00125,4.1879644455989675e-06,9.821511706115383e-06,0.0,0.0,0.0,0.0,0.0
DMPPS_ASV00125,4.265576161263113e-05,0.00010003524801935275,0.0,0.0,0.0,0.0,0.0
DMQMT_ASV00125,3.4118472889575124e-06,8.001380747916467e-06,0.0,0.0,0.0,0.0,0.0
DOGULNR_ASV00125,0.0,0.016653268474969684,0.0,0.0,0.0,0.0,0.0
DPCOAK_ASV00125,6.8236945779149986e-06,1.6002761495832984e-05,0.0,0.0,0.0,0.0,0.0
DRPAr_ASV00125,-5.011393765988956e-06,-1.1752597992644792e-05,0.0,0.0,0.0,0.0,0.0
DTMPK_ASV00125,5.011393765988956e-06,1.1752597992644792e-05,0.0,0.0,0.0,0.0,0.0
DURIK1_ASV00125,5.011393765988956e-06,1.1752597992644792e-05,0.0,0.0,0.0,0.0,0.0
DURIPP_ASV00125,-5.011393765988956e-06,-1.1752597992644792e-05,0.0,0.0,0.0,0.0,0.0
DXPRIr_ASV00125,4.265576161263113e-05,0.00010003524801935275,0.0,0.0,0.0,0.0,0.0
DXPS_ASV00125,4.265576161263113e-05,0.00010003524801935275,0.0,0.0,0.0,0.0,0.0
EAR10M12_ASV00125,3.572932100063551e-05,8.379152903937971e-05,0.0,0.0,0.0,0.0,0.0
EAR11M12x_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
EAR12M14x_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
EAR13M14x_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
EAR14M16_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
EAR15M16_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
EAR4M6_ASV00125,3.572932100063551e-05,8.379152903937974e-05,0.0,0.0,0.0,0.0,0.0
EAR5M6_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
EAR6M8x_ASV00125,3.572932100063551e-05,8.379152903937971e-05,0.0,0.0,0.0,0.0,0.0
EAR7M8_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
EAR8M10x_ASV00125,3.572932100063551e-05,8.379152903937971e-05,0.0,0.0,0.0,0.0,0.0
EAR9M10x_ASV00125,3.572932100063551e-05,8.379152903937977e-05,0.0,0.0,0.0,0.0,0.0
ENO_ASV00125,0.01377446206459084,0.031536449767346805,0.0,0.0,0.0,0.0,0.0
ETOHt2r_ASV00125,0.0,-0.0015341629989737045,0.0,0.0,0.0,0.0,0.0
FACOAL180i_ASV00125,8.932330250158876e-05,0.00020947882259844937,0.0,0.0,0.0,0.0,0.0
FBA_ASV00125,0.007159215490770111,0.015737412357209185,0.0,0.0,0.0,0.0,0.0
FE2abc_ASV00125,3.4118472889575124e-06,8.001380747916467e-06,0.0,0.0,0.0,0.0,0.0
FE3abc_ASV00125,3.4118472889575124e-06,8.001380747916467e-06,0.0,0.0,0.0,0.0,0.0
FMNAT_ASV00125,3.4118472889575124e-06,8.001380747916467e-06,0.0,0.0,0.0,0.0,0.0
FOLt_ASV00125,1.0235541866939827e-05,2.400414224374943e-05,0.0,0.0,0.0,0.0,0.0
FRD2_ASV00125,8.734388361019525e-05,8.001380747916467e-06,0.0,0.0,0.0,0.0,0.0
FRD3_ASV00125,3.4118472889575124e-06,8.001380747916467e-06,0.0,0.0,0.0,0.0,0.0
FRD7_ASV00125,3.4118472889575124e-06,8.001380747916467e-06,0.0,0.0,0.0,0.0,0.0
FRTT_ASV00125,3.411847288957512e-06,8.001380747916468e-06,0.0,0.0,0.0,0.0,0.0
FUM_ASV00125,0.0001033357387345106,0.00043917580217754567,0.0,0.0,0.0,0.0,0.0
G1PACT_ASV00125,0.00012029622553976283,0.00028211576356190835,0.0,0.0,0.0,0.0,0.0
G3PATAI17_ASV00125,1.7864660500317756e-05,4.189576451968988e-05,0.0,0.0,0.0,0.0,0.0
G3PATI17_ASV00125,1.7864660500317756e-05,4.189576451968988e-05,0.0,0.0,0.0,0.0,0.0
G3PCT_ASV00125,0.0003282975572593356,0.0007699153953181415,0.0,0.0,0.0,0.0,0.0
G3PD1_ASV00125,-0.0004040318265709168,0.0,0.0,0.0,0.0,0.0,0.0
G3PD2_ASV00125,0.0,0.00038980209194666943,0.0,0.0,0.0,0.0,0.0
GALU_ASV00125,0.0001684154462795406,0.0003949637821933763,0.0,0.0,0.0,0.0,0.0
GAPD_ASV00125,0.01377446206459084,0.031536449767346805,0.0,0.0,0.0,0.0,0.0
GF6PTA_ASV00125,0.00012029622553976283,0.00028211576356190835,0.0,0.0,0.0,0.0,0.0
GGTA_ASV00125,3.4118472889575124e-06,8.001380747916467e-06,0.0,0.0,0.0,0.0,0.0
GGTT_ASV00125,3.411847288957512e-06,8.001380747916468e-06,0.0,0.0,0.0,0.0,0.0
GHMT2r_ASV00125,0.00017589725692267704,0.0004125099413762042,0.0,0.0,0.0,0.0,0.0
GK1_ASV00125,2.816887161121405e-05,6.60609481936592e-05,0.0,0.0,0.0,0.0,0.0
GLNt2r_ASV00125,0.0002285017653241896,0.0005358767468425045,0.0,0.0,0.0,0.0,0.0
GLUDy_ASV00125,-0.007354813515489276,-0.01696320555647834,0.0,0.0,0.0,0.0,0.0
GLUOX_ASV00125,0.00018935870626690578,0.0004440794028731515,0.0,0.0,0.0,0.0,0.0
GLUR_ASV00125,-7.761171566414553e-07,-1.820130958198916e-06,0.0,0.0,0.0,0.0,0.0
GLYC3Pabc_ASV00125,0.0,0.0013373276418542218,0.0,0.0,0.0,0.0,0.0
GLYK_ASV00125,1.107014390531395e-05,2.5961430515170664e-05,0.0,0.0,0.0,0.0,0.0
GMPS2_ASV00125,2.4757024322256537e-05,5.805956744574273e-05,0.0,0.0,0.0,0.0,0.0
GRTT_ASV00125,4.1879644455989675e-06,9.821511706115383e-06,0.0,0.0,0.0,0.0,0.0
H2Ot_ASV00125,-0.05354471368183109,-0.12346734273427393,0.0,0.0,0.0,0.0,0.0
