"SF2_A_D1"	"SF2_A_D2"	"SF2_B_D1"	"SF2_B_D2"	"SF2_C_D1"	"SF2_C_D2"	"R1_A_D1"	"R1_A_D2"	"R1_B_D1"	"R1_B_D2"	"R1_C_D1"	"R1_C_D2"	"R2A_A_D1"	"R2A_A_D2"	"R2A_B_D1"	"R2A_B_D2"	"R2A_C_D1"	"R2A_C_D2"	"R2_A_D1"	"R2_A_D2"	"R2_B_D1"	"R2_B_D2"	"R2_C_D1"	"R2_C_D2"
"Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_concoct_out.4"	1.80938376476616e-05	2.18150769761059e-05	1.58257473925997e-05	1.93931071419354e-05	1.89547108774767e-05	3.30997720348898e-05	9.4010929679997e-05	9.57608507318872e-05	0.000426033331051693	0.000168989588728508	0.000223023150919297	0.00120946094568857	4.51778119444319e-05	3.4818890355017e-05	4.11919955677228e-05	1.17021681191983e-05	2.66747621035338e-05	9.39754081273662e-06	0.00160366287317074	0.000506741844667652	0.000940535513382296	0.00460289447446486	0.000339271093379324	0.0028808208476913
"Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_concoct_out.80"	4.22790669286446e-06	3.24760693876557e-06	2.11190624451473e-05	6.06057575800579e-05	1.54979246992135e-05	2.09631889554302e-05	0.000685988426914924	0.00059243768147055	0.00110344506473226	0.000589005217600828	0.000778102993207327	0.00122747620382129	2.6168965888971e-06	2.76312640687729e-06	7.53568493550933e-06	4.41014544790682e-06	4.44207335447969e-06	3.28168091873342e-06	0.00207298011959957	0.0003376479366913	0.000670327458845041	0.00232005186215499	0.000574284481851327	0.00281041599171972
"Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.10"	5.85494945808055e-05	6.90329014208807e-05	0.000119108621643162	9.55501146196969e-05	7.4743398921114e-05	5.40179272868711e-05	0.00305651892957394	0.00251940748025767	0.0025204498651975	0.00539472185860904	0.00307387964465246	0.0079518250906497	0.000406981938252435	0.000145536316190081	0.000221262503689249	6.93397125868913e-05	0.000110359852585666	5.34018985866621e-05	0.00252756642046723	0.00114197495354897	0.00318385611462008	0.00772621480122926	0.00155493346117007	0.00474579218786596
"Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.16"	3.25007803593657e-05	4.24909410469904e-05	7.70511559696779e-05	6.52380447836292e-05	4.81261453484871e-05	4.13184229143012e-05	0.00446956199182076	0.00506258131544462	0.00628242051799604	0.00627651056406696	0.00493881307391626	0.00846925845594474	0.000250549675493919	9.284454489944e-05	0.000165461450209742	4.84679351205601e-05	8.01358961938798e-05	3.47559842756767e-05	0.00537019918405638	0.00125715540149015	0.00499674046716726	0.0110150406403991	0.00440263635680802	0.00543169256359227
"Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.19"	2.96354217950073e-05	3.72879686738895e-05	5.18672611462943e-05	4.49258330378106e-05	3.9560997373457e-05	3.6860086272867e-05	0.00110418448802765	0.00106414853877948	0.0048169806044649	0.00402647349981942	0.00108011071949724	0.00326447462278466	0.000297199491769606	0.000142895606775913	0.000203186106083212	6.35104609304996e-05	0.000127056691124112	6.22400619700691e-05	0.00867454815180186	0.00249521024704242	0.00311825004376535	0.0132076424875781	0.00349180330436693	0.016007343422826
"Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.20"	2.92547098179247e-06	3.36662918259468e-06	3.70351394461523e-06	6.89328452912396e-06	3.70644295780447e-06	6.39478588973381e-06	0.00160997811629681	0.00165795969650417	0.00173917043269983	0.00133472550039485	0.00227780531646114	0.00175468614212738	4.07072802717327e-06	2.06360073425013e-06	6.93467938850552e-06	3.64601133564573e-06	2.76792510530392e-06	4.86658363516718e-06	0.00222977517341919	0.000164532859043817	0.00293741898374077	0.0035098631438149	0.00655635700493552	0.00566366394163409
"Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.38"	2.0297959620245e-05	2.60658713985739e-05	4.6339089111893e-05	4.13964713588991e-05	3.08806231924849e-05	2.86414353934556e-05	0.00452767877963504	0.00548611618920633	0.00668407876647092	0.00445592710267058	0.00559192040926601	0.00660437166162986	0.00010860120843923	4.00128684742737e-05	8.95498265035679e-05	2.70066827676274e-05	4.10724370464453e-05	1.59795485645145e-05	0.00478502886150301	0.000656195317444724	0.00521873529790401	0.00706982158023658	0.00627060399652919	0.00206000120613897
"Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.43"	5.85094196358494e-06	9.70881446091697e-06	7.85867593125671e-06	1.06983775892004e-05	9.12207463708354e-06	1.63472343519252e-05	0.000429815970631213	0.000269775076399182	0.00120495816373582	0.000602431552168169	0.00100599291558813	0.00163018313256866	7.64351878673696e-05	2.33641574657472e-05	3.61065640161521e-05	1.6723620856914e-05	2.39291589748855e-05	1.87018520539183e-05	0.00125242876072324	0.000245458898675349	0.00120329548504349	0.00275075341678873	0.000676211259712787	0.000604836617257044
"Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.44"	3.43843027723005e-05	4.04675629018956e-05	5.01690645082756e-05	4.6708895969344e-05	4.83373933927143e-05	5.02801299006183e-05	0.00251527940520683	0.00422910724425968	0.00280084622327496	0.0096150434359974	0.00271155074180759	0.00834077890770063	6.65127883011347e-06	8.88397604236495e-06	2.88944974521063e-05	2.15049171593476e-05	1.45985727328126e-05	1.36674551899523e-05	0.0127434928717771	0.00195032314007778	0.00276359541577423	0.0112397193740435	0.000318255455133831	0.00332813010592986
"Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.45"	2.96754967399633e-05	2.53857442909791e-05	3.58789204585651e-05	4.12310325302001e-05	3.25706075463025e-05	5.20814780385715e-05	0.000316047746725418	0.000352513981379765	0.00036625634282761	0.000635593395164842	0.000323327757233652	0.000862579347325653	4.87033531822517e-05	2.90303154140272e-05	4.08452615982975e-05	4.19837113679446e-05	5.99791512738036e-05	7.99723264798162e-05	0.00277243305499803	0.00182916678720867	0.001301400373856	0.00365435350787574	0.000297967066126647	0.00232240655578603
"Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.50"	4.6466898676553e-05	4.34431189976232e-05	3.70893372111955e-05	3.15252879131936e-05	3.45102486796613e-05	2.01525822933513e-05	0.000515327470945313	0.000520234556363519	0.000936384549792556	0.00206966689487424	0.000447631351259543	0.000977503512316241	3.61277112411628e-05	3.88061866889918e-05	6.04241730718448e-05	3.04998672808209e-05	5.22111033976281e-05	3.13251360424554e-05	0.00245560779300314	0.000963852030338832	0.000762033290538677	0.00401539349999795	0.00102473147161009	0.00919453759296737
"Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.52"	1.86348494045685e-06	2.99255927341749e-06	4.51648042026248e-06	6.06609038562909e-06	2.82304204558164e-06	4.7060220104027e-06	0.00119929879190525	0.000753847219995394	0.000993375814293575	0.0012791119378784	0.00104843205571801	0.000776457625520432	1.38113986636236e-06	1.64388533067383e-06	2.43638402516161e-05	4.62846947998141e-06	8.2814533392561e-06	2.66636574647091e-06	0.0160002725067882	0.00210091222095642	0.00435863907958312	0.00500415687070978	0.0012275780668492	0.00590646252063409
"Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.55"	1.60700529273806e-05	1.994472743022e-05	3.92933796562836e-05	3.36024643179696e-05	2.37750071593883e-05	2.2201615800273e-05	0.00531566035894073	0.00520324962395437	0.00469434243389478	0.00582463962411489	0.00366016933328535	0.00700521115508299	8.37588637376858e-05	2.3049370913065e-05	6.45849807049481e-05	1.86885371455853e-05	2.54693753641272e-05	9.52806221291352e-06	0.0030337581446974	0.000758232497849698	0.00333256600595947	0.0054956728540187	0.00289456385296796	0.00361589242362405
"Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.62"	2.16404702762731e-06	3.1115815172466e-06	3.07120668577848e-06	5.80874109654179e-06	2.89985951620972e-06	4.66098830695387e-06	0.000493690992539225	0.000144075920482053	0.000493205752492957	0.000394142858675331	0.000340584703746226	0.000452029190342451	4.81581663928981e-06	3.14786552682223e-06	8.48342445193842e-06	2.99103923942195e-06	4.01795579802183e-06	3.07657586131258e-06	0.00200945487994609	0.000367192363858367	0.000829233880544332	0.00161172981212278	0.000241185683289446	0.00136910797608479
"Salt_Pond_MetaG_R2_B_H2O_MG_DASTool_bins_metabat.16"	7.61423954165163e-07	3.58767049256301e-06	2.66833663229107e-05	7.17636874711999e-05	6.01096707664663e-06	7.45983297629863e-05	0.000141835305057278	8.22868748209917e-05	0.000346209081034846	0.000113169731698857	0.000528602819566279	0.000771668203236366	8.72298862965701e-07	1.95867188335605e-06	7.97488129678135e-06	1.22261457961773e-06	1.11163443745271e-05	1.37979765901292e-06	0.00031564741453531	0.0446698521032411	0.00096357211901021	0.000930705657652335	0.000645704086536543	0.000811815673916123
"Salt_Pond_MetaG_R2_B_H2O_MG_DASTool_bins_metabat.17"	1.18221087620381e-06	1.60339965615494e-05	7.73582766382557e-05	0.000200861120132633	1.55939465374986e-05	0.000233342134420111	0.000206727500053703	9.58130080579939e-05	0.000279185894793031	0.000103233212646459	0.000341812558931468	0.000440802608749985	1.98084533465128e-06	3.30525880316334e-06	7.23518216200743e-06	1.37544140206995e-06	1.27681706470471e-05	1.13740077297011e-06	0.000320374509006434	0.047012797782042	0.000827912108090271	0.000435291806682176	0.000433776199526758	0.000724917568816539
"Salt_Pond_MetaG_R2_B_H2O_MG_DASTool_bins_metabat.29"	8.01498899121225e-08	1.36025421518977e-07	1.80659216810499e-07	6.24991130640573e-07	3.8408735314036e-08	1.0582920310475e-06	3.20495723959498e-05	3.89615226016992e-05	6.9643093076601e-06	1.21541850692833e-05	3.79295629040927e-05	1.2566741038925e-05	1.09037357870713e-07	2.79810269050865e-07	5.08543155157071e-07	2.18324032074595e-07	8.92879066227073e-07	1.86459143109854e-07	7.44870733439959e-05	0.00306228825330331	0.000175921619480929	7.29183335179692e-05	3.93274011177858e-05	0.00027197031215157
"Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_concoct_out.118"	6.01124174340918e-07	7.48139818354373e-07	1.24654859599244e-06	2.88598845619323e-06	9.21809647536863e-07	2.85964016900068e-06	0.000388008432675227	0.00072710789747803	0.000441719608682756	0.00085211667797619	0.000382398753963628	0.000197816322228113	1.18123804359939e-06	8.39430807152594e-07	3.62914887998456e-06	1.15711736999535e-06	1.20538673940655e-06	9.50941629860253e-07	0.000221027001948851	4.33951227009661e-05	0.00105513108709784	0.000253540905043841	0.00240100403656893	0.000429637919887128
"Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_concoct_out.37"	1.07400852482244e-05	9.19871913022081e-06	1.17067172493203e-05	1.3235106295918e-05	1.23676127711196e-05	1.34200436277512e-05	0.00128865486168911	0.00151751740307422	0.000930083508038007	0.000893633448757406	0.00103162160200007	0.000479271775811449	7.50540480010072e-06	3.6725097812926e-06	7.2814133579308e-06	7.44484949374368e-06	7.54482810961876e-06	2.45193773189457e-05	0.000340209460225803	4.55360232203187e-05	0.000739122568001626	0.00087719973084198	0.00342329269663495	0.000983452053872337
"Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_concoct_out.65"	0.000164908398494192	5.42911463637616e-05	3.06578690927417e-05	3.22054253200672e-05	9.98627118164935e-05	3.31222888866142e-05	0.013181649494084	0.0176013068261457	0.00660282849121489	0.00942752172349989	0.0144577269105404	0.013921246782409	0.000489704947090349	3.91559495253054e-05	0.000118074474388287	1.79025706301168e-05	2.7902470819596e-05	1.49353773630993e-05	0.00180044192208498	0.000411090132768225	0.00751406659618333	0.00397637635758628	0.00829310277568284	0.00186264321147122
"Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_concoct_out.7"	2.26423439001746e-06	1.3432510374999e-06	2.51116311366594e-06	2.61025707502827e-06	1.82441492741671e-06	1.62121332415787e-06	0.00010323444836307	0.00023858499538738	0.00199242256616624	0.0010361141925399	0.000261153635580975	0.000135773530805169	5.52455946544944e-06	3.72497420673964e-06	1.01015163092564e-05	1.79025706301168e-06	2.18755371225633e-06	1.10010894434814e-06	0.000221482436299889	7.38331431282846e-05	0.00306984799532856	0.000206728027309692	0.00701114884270778	0.00024133999234242
"Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_concoct_out.71"	8.03502646369028e-06	2.90754338496813e-06	3.23379998090793e-06	3.84185724423175e-06	5.39642731162205e-06	1.6662470276067e-06	9.37868067961092e-05	0.000174135926094877	0.00285120481224487	0.000119100698953317	0.000473840478304513	0.000176219982295835	1.49744638142445e-05	5.73611051554273e-06	1.51638322628654e-05	4.51930746394411e-06	3.61616021821964e-06	2.0324046598974e-06	0.000457994206184051	0.000143310019112843	0.00592359668467578	0.000494644534984388	0.0105354918886349	0.000296485787896255
"Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_concoct_out.88"	2.50468405975383e-06	1.56429234746823e-06	2.43889942694174e-06	3.5109795868338e-06	1.99725423632987e-06	3.06229183452041e-06	6.03924970968328e-05	0.000130827959650953	0.00161029754713047	0.000499232721940577	0.000209784639558422	0.000116396143398994	5.23379317779421e-06	4.44198802118248e-06	9.56985755613762e-06	2.77271520734735e-06	4.26349754123427e-06	1.79000777385459e-06	0.000134588703048291	4.25573790194802e-05	0.00158056710835966	0.000123090557723317	0.00367378344069148	0.000133096032504043
"Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_concoct_out.95"	4.59058494471681e-05	4.16917916955664e-05	0.000130201097555327	0.000245786953170444	5.51741482786127e-05	5.24192308144377e-05	0.000139163070672462	0.00014571018336673	0.000491149623078315	0.000133696035762117	0.000173283853597156	0.000154557732882583	5.34283053566492e-06	1.43402762888568e-06	2.16824308880606e-05	1.41910620848487e-05	6.56266113676898e-06	9.84504275620027e-06	0.00102793103492682	0.000533735807737751	0.00246216835470297	0.000322125425175301	0.00601321370841691	0.00196446378006757
"Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_concoct_out.98"	9.59794931697667e-06	9.53878268401825e-06	1.79936579943257e-05	1.93195787736248e-05	1.40768014925942e-05	2.06704698830128e-05	0.000552273266343118	0.000733332005060095	0.000622476598594191	0.000412073290114174	0.000480962038378913	0.000392381110061539	1.38295715566021e-05	6.99525672627162e-07	9.36181717448245e-06	6.98636902638704e-06	3.57151626490829e-06	1.10756731007253e-05	0.000596179270142267	0.000106896093757592	0.0017993938813097	0.0006486231295364	0.00333458693697763	0.00141006060147065
"Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_maxbin.062"	3.64281249650597e-05	3.97024199058514e-05	4.56887159313752e-05	4.48706867615776e-05	4.50150377880501e-05	3.76256592314971e-05	0.000119233374228289	0.000125873013670818	0.000245591393227985	6.0478674786052e-05	0.000141873085494708	9.49755620826447e-05	6.57858725819966e-06	2.41336357056371e-06	7.90553450289629e-06	1.44093861169233e-05	6.54033916011331e-06	1.09637976148594e-05	0.000144262756849662	3.87409911371559e-05	0.00208258887472098	0.000133540433196703	0.00529027202328868	0.00070399246022897
"Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_metabat.17"	3.90931088046377e-05	4.91731898791101e-05	8.80533022734373e-05	7.82893301587705e-05	5.60575491908355e-05	5.22390960006424e-05	0.00747413613299824	0.00929634794750316	0.0122047199180307	0.0120451928014767	0.00793044874579727	0.0125383779922795	0.000304323265817159	0.000122626850411541	0.000225145924146813	5.97771199820241e-05	0.000110449140492289	4.54773850044933e-05	0.00943537479216096	0.0018120209665276	0.00913344765755905	0.0158678217689754	0.0106745270250665	0.00612017351571276
"Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_metabat.25"	0.000200394762252784	0.000194482346416757	0.00018083987602731	0.000187203225718929	0.000161950432451633	0.000123369830598069	0.00993266072791596	0.0108191853978403	0.0118702175093083	0.0205592424205333	0.0099276110161917	0.00945706581711982	0.000163465172341177	0.000160785975853353	0.000252930872896758	0.000132195201421167	0.000208420296034054	0.000110365166806722	0.00424885699326827	0.000986433876686439	0.00508225704689347	0.00760320117510452	0.00832696648380513	0.00660027292400343
"Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_metabat.7"	8.45781713297672e-05	6.05143093982548e-05	7.14507202485524e-05	6.81791795160554e-05	6.58709810635717e-05	4.3480040679845e-05	0.000232674033919171	0.000191313072159348	0.00306079735902779	0.000901713317191017	0.00391964862088645	0.00171430560011769	0.00012292144810625	7.31878734986168e-05	0.000152886564918585	7.7352204564029e-05	9.83283071682564e-05	9.2949882840262e-05	0.00191188199639428	0.000648692857363862	0.00686182434139226	0.00195019038006261	0.00794102090725946	0.00137583991450438
"Salt_Pond_MetaG_R2_C_D2_MG_DASTool_bins_concoct_out.100"	4.51043505480469e-05	2.89734147835421e-05	0.000237332013123953	0.000189758336517724	6.82523226530419e-05	2.8934154465873e-05	9.86140689106149e-06	1.82550641373423e-05	1.14911103576392e-05	5.55276064692859e-05	9.75586756273603e-06	0.000215897489841811	5.99160281499566e-05	1.86598473173295e-05	3.58291768406118e-05	1.49770286003172e-05	1.14288520477065e-05	7.34649023852823e-06	0.0019304291677245	0.000802316432022108	0.000154773260215958	0.00708057918210427	2.29549695476502e-05	0.0289653431395236
"Salt_Pond_MetaG_R2_C_D2_MG_DASTool_bins_concoct_out.104"	1.74326010558866e-06	2.55047665348082e-06	2.27630613181229e-06	3.29039448190184e-06	2.131684809929e-06	3.039774982796e-06	9.41660916765347e-05	7.30724138754761e-05	0.000285702498502342	8.61795328887091e-05	0.000206190372561625	9.08012949543304e-05	2.1262284784789e-06	4.54691687207655e-07	2.4733689819003e-06	2.5325587720653e-06	8.70557089571396e-07	2.89011671820273e-06	0.0012807442136516	0.0001090556108032	0.000505630414966056	0.000628479872642303	0.000509839010887331	0.00551516859999523
"Salt_Pond_MetaG_R2_C_D2_MG_DASTool_bins_concoct_out.18"	2.33035804919496e-05	2.66949889730992e-05	4.97716142312925e-05	4.0036196545152e-05	2.92290475739814e-05	1.90717734105793e-05	9.17007399537693e-05	0.000110764774875246	0.000168387050045925	0.000172376256986851	0.000102604044206716	0.000189423848317502	0.000128118895498087	5.66266031991687e-05	8.52503252826945e-05	3.12421689898745e-05	4.63404235371851e-05	2.23378053445605e-05	0.000686088292890397	0.000243764794786122	0.000134380199496166	0.00339626081658276	0.000131259163806588	0.0100019494571673
"Salt_Pond_MetaG_R2_C_D2_MG_DASTool_bins_concoct_out.21"	8.01498899121225e-08	2.55047665348082e-07	2.52922903534699e-07	3.12495565320286e-07	2.8806551485527e-07	3.60269627590637e-07	4.4652174559177e-06	3.51192662451729e-06	2.47067163533656e-06	3.69611002814132e-06	4.3979540271373e-06	2.37274131504178e-06	3.27112073612138e-07	2.09857701788149e-07	2.77387175540221e-07	3.05653644904433e-07	3.57151626490829e-07	2.98334628975766e-07	9.01288876072513e-05	1.1598095857015e-05	2.63934880509252e-05	1.35656052157572e-05	7.57085104496019e-06	0.00773334230925123
"Salt_Pond_MetaG_R2_C_D2_MG_DASTool_bins_concoct_out.45"	2.8112573886677e-05	3.63527939009466e-05	6.13157381854834e-05	5.77197691238646e-05	4.06556463299071e-05	3.97422432935921e-05	0.00536641557203039	0.00653844240073496	0.00819246525406596	0.00870234493597856	0.00572178283858509	0.00918369525986922	0.000227833559270854	9.23723650704167e-05	0.000164629288683121	4.4712761768877e-05	8.18323664197112e-05	3.1847221643163e-05	0.0071691334613931	0.00146337066281945	0.00569136336254884	0.0123287502615674	0.0057071723110034	0.00618583796504721
"Salt_Pond_MetaG_R2_C_D2_MG_DASTool_bins_concoct_out.47"	2.19209948909655e-05	2.74771351468333e-05	4.6700407545514e-05	4.10839757935788e-05	3.32235560466411e-05	2.58493457796282e-05	0.000213364985461149	0.000215757472328018	0.00090101580752294	0.00134421504800198	0.00021069994978742	0.00103196671342725	0.000144147387105082	5.81830478207642e-05	9.48895296327172e-05	3.20499679085505e-05	4.83047574828846e-05	2.09207158569256e-05	0.00226003800081407	0.000838246327694723	0.000678950450569151	0.00609004638462517	0.000348893160224643	0.00744041883876867
"Salt_Pond_MetaG_R2_C_H2O_MG_DASTool_bins_concoct_out.35"	1.20224834868184e-06	2.14580102446186e-05	7.7448606246661e-05	0.000212092578392086	1.64197343467504e-05	0.000281438129703461	0.000403869436765745	0.00027784207617035	0.000531774760706332	0.000244613719025223	0.000614240137576932	0.000945647263179106	2.68958816081091e-06	3.93483190852778e-06	1.57417222119075e-05	1.615597837352e-06	7.29928636640632e-06	1.86459143109854e-06	0.000352411959907078	0.0101221962720257	0.000656333455244113	0.00149648627745432	0.000431258798317227	0.000666041157388513
"Salt_Pond_MetaG_R2_C_H2O_MG_DASTool_bins_concoct_out.60"	1.92359735789094e-06	1.60680029169291e-05	0.000227847404241401	0.000510415550720493	3.67187509602184e-05	0.000583456661883037	0.00043810851733506	0.000231109111978754	0.00148185578547062	0.00021540585419819	0.00218998018375679	0.0028988967016523	4.25245695695779e-06	5.94596821733087e-06	1.51407166649037e-05	2.05224590150119e-06	1.13172421644281e-05	1.77136185954361e-06	0.000656861971259957	0.0275990746394993	0.00214330648554719	0.0020750631864863	0.000797997536004991	0.00124207068815838
"Salt_Pond_MetaG_R2_C_H2O_MG_DASTool_bins_metabat.20"	3.60674504604551e-07	3.07757516186685e-06	1.83188445845846e-05	5.02382576482554e-05	3.78326042843254e-06	4.94920400902638e-05	7.22192892773716e-05	2.99209194098725e-05	8.96903548693655e-05	4.25998169755079e-05	9.49020434992926e-05	0.000129160612880839	4.36149431482851e-07	5.77108679917408e-07	1.87236343489649e-06	4.80312870564109e-07	2.14290975894497e-06	2.7968871466478e-07	8.28262333578399e-05	0.00521891973734166	0.000111385554898539	7.85728060133841e-05	5.54574162751517e-05	7.73050928516631e-05
"Salt_Pond_MetaG_R2_C_H2O_MG_DASTool_bins_metabat.29"	0	1.19022243829105e-07	6.14241337155697e-07	1.26836435335881e-06	1.15226205942108e-07	5.85438144834785e-07	2.74119527216569e-06	2.38185122553895e-06	2.20536461409237e-06	1.40967917352367e-06	6.63041800030344e-06	4.41593522521665e-06	0	3.49762836313581e-08	9.24623918467403e-08	1.30994419244757e-07	6.25015346358951e-07	0	1.24223645403965e-05	0.00177631446917005	3.07364546856959e-05	1.76942676727268e-05	1.10579179055699e-05	2.72643505993529e-05
"Salt_Pond_MetaG_R2_restored_C_black_MG_DASTool_bins_concoct_out.12"	2.52472153223186e-06	1.47927645901887e-06	2.61955864375224e-06	1.83820920776639e-06	2.11248044227198e-06	1.12584258622074e-06	4.17558172904736e-05	6.23801620236041e-05	5.30614042488389e-05	4.94247271204944e-05	6.48307537807447e-05	4.18525204180981e-05	4.65226060248374e-06	3.46265207950445e-06	5.61709030468947e-06	3.10020125545925e-06	3.97331184471047e-06	2.12563423145233e-06	4.12560703509756e-05	1.14863966994835e-05	0.000712792021496132	6.24684580445834e-05	0.00186073244217082	7.56782077335948e-05
"Salt_Pond_MetaG_R2_restored_C_black_MG_DASTool_bins_concoct_out.17"	4.04155819881878e-05	3.53496064172441e-05	0.000104944939045219	0.000190695823213685	4.60328692738721e-05	4.53714562246958e-05	8.44081261164983e-05	9.23706245349522e-05	0.00030298061826087	0.000123295354055021	0.000153236327118124	0.000264494747146185	5.77897996714777e-06	6.99525672627162e-07	1.23668449095015e-05	8.90762050864347e-06	5.84835788378733e-06	8.12961863958962e-06	0.00126114483192415	0.000884247764071422	0.00155895717776153	0.000275094574578517	0.00152535865881218	0.00096524777039602
"Salt_Pond_MetaG_R2_restored_C_black_MG_DASTool_bins_concoct_out.25"	2.21614445607019e-05	4.07396137449336e-05	2.79118489972221e-05	3.16539625577372e-05	2.92098432063244e-05	3.87740186694423e-05	1.95159311200727e-05	2.24624217766155e-05	4.54006640104128e-05	1.59534423540239e-05	3.60989424460965e-05	2.42107493442226e-05	6.54224147224276e-06	5.59620538101729e-07	5.15477834545577e-06	2.31423473999071e-05	5.24566451408405e-06	1.44692295053246e-05	2.9666051348684e-05	1.14305471207178e-05	0.00109767957180951	4.11712271718303e-05	0.00115296975396524	8.0418614370725e-05
"Salt_Pond_MetaG_R2_restored_C_black_MG_DASTool_bins_concoct_out.26"	1.94363483036897e-06	2.14240038892389e-06	2.94474523401114e-06	3.86023933630942e-06	2.8806551485527e-06	3.76031423797727e-06	0.000170436833085724	0.000140442293429954	0.00016019569576501	6.17508242841099e-05	0.000408741828846989	9.33937345392835e-05	1.7082519399745e-06	4.89667970839013e-07	2.1728662083984e-06	2.83821241696973e-06	5.35727439736243e-07	5.29543966431984e-06	0.00012756873218918	3.47012049397687e-05	0.000809659059915148	9.22922744262954e-05	0.00108065507329442	0.000162828760523913
"Salt_Pond_MetaG_R2_restored_C_black_MG_DASTool_bins_concoct_out.43"	2.14400955514928e-06	1.05419701677207e-06	9.39427927414595e-07	1.74629874737807e-06	3.49519491357727e-06	2.04903350692175e-06	0.000255741450737773	0.000185193279229496	0.00187951784693801	0.000360069881578698	0.000915868344991409	0.000451106457608823	1.33207305532054e-05	1.06677665075642e-06	4.55377279845196e-06	7.64134112261082e-07	1.62950429586441e-06	6.33961086573502e-07	0.000319714914429068	7.50432173348752e-05	0.00268579966562094	0.00069680795411184	0.00241094310949248	0.000615916265905958
"Salt_Pond_MetaG_R2_restored_C_black_MG_DASTool_bins_concoct_out.51"	1.36254812850608e-06	4.47183573243636e-06	8.68970832858501e-06	2.00364803646536e-05	3.47599054592025e-06	1.0695504569097e-05	0.00143157630072216	0.0013264651175454	0.00145676769027422	0.00147823771674333	0.00585686923360137	0.00160863073229036	3.17662169263343e-05	4.82672714112742e-06	1.90472527204285e-05	3.95166498055017e-06	2.18755371225633e-06	2.61042800353795e-06	0.0014914846811201	0.000190949709800004	0.000756242668358983	0.000548278681125704	0.000871412414241464	0.000510168733231513
"Salt_Pond_MetaG_R2_restored_C_black_MG_DASTool_bins_concoct_out.57"	1.36855937024949e-05	6.13814714604383e-06	1.07853552435868e-05	9.9263297219385e-06	6.12619328258874e-06	5.42656126558397e-06	0.000180349960642298	0.000220243002373193	0.00036796425677687	0.000134658743490377	0.00034440221714034	0.000103763492879096	2.80407738657516e-05	1.37456794671237e-05	2.56351981395087e-05	8.75479368619125e-06	9.46451810200697e-06	3.63595329064215e-06	9.71802677319517e-05	2.52067765495959e-05	0.000794049556648146	0.000106139962170169	0.00126979581750385	0.000178929313244107
"Salt_Pond_MetaG_R2_restored_C_black_MG_DASTool_bins_metabat.13"	6.6123659177501e-06	1.32794817757901e-05	9.32201558742175e-06	1.23343837841125e-05	9.62138819616601e-06	2.96997274245031e-05	0.00722916982090892	0.00521529796628502	0.00498329494340736	0.00533434633107959	0.00545355229220917	0.00426142143198805	1.24302587972612e-05	1.48649205433272e-06	1.9671373865394e-05	7.20469305846163e-06	4.88851288759322e-06	7.25326066697331e-06	0.00459874050729545	0.000348519988024361	0.00460064932176708	0.00321153522646611	0.00275647973477108	0.00400555945914485
"Salt_Pond_MetaG_R2_restored_C_black_MG_DASTool_bins_metabat.2"	9.99869876653728e-06	7.02231238591718e-06	8.25612620823981e-06	9.46677741999691e-06	8.41151303377388e-06	5.40404441385955e-06	0.000319116506212497	0.000440294761217328	0.00401215517383181	0.00134493707879818	0.000526437329512308	0.000222971774132954	1.99720093833189e-05	1.83275726228316e-05	3.02814333298074e-05	1.01302350882612e-05	1.02457872849557e-05	5.50054472174068e-06	0.000282369297643906	9.61915911608287e-05	0.00358932555028954	0.000204650874148111	0.00811654903752106	0.000290959988443506
