sra_run,bioproject,biosample,spire_mag_count,spire_mag_ids,spire_match_key,mgnify_study_present,mgnify_study,mgnify_samples_count,mgnify_run_present,mgnify_run_analysis_types
SRR7151659,PRJNA386568,SAMN07125087,16,spire_mag_01677712;spire_mag_01677714;spire_mag_01677715;spire_mag_01677716;spire_mag_01677717;spire_mag_01677722;spire_mag_01677724;spire_mag_01677725;spire_mag_01677726;spire_mag_01677730;spire_mag_01677732;spire_mag_01677736;spire_mag_01677737;spire_mag_01677739;spire_mag_01677752;spire_mag_01677754,SAMN07125087,False,,0,False,
SRR7151673,PRJNA386568,SAMN07125079,6,spire_mag_01681094;spire_mag_01681095;spire_mag_01681096;spire_mag_01681106;spire_mag_01681110;spire_mag_01681112,SAMN07125079,False,,0,False,
SRR7151644,PRJNA386568,SAMN07124885,15,spire_mag_01681481;spire_mag_01681483;spire_mag_01681484;spire_mag_01681485;spire_mag_01681488;spire_mag_01681489;spire_mag_01681490;spire_mag_01681491;spire_mag_01681493;spire_mag_01681495;spire_mag_01681496;spire_mag_01681503;spire_mag_01681505;spire_mag_01681507;spire_mag_01681512,SAMN07124885,False,,0,False,
SRR7151627,PRJNA386568,SAMN07124934,25,spire_mag_01677801;spire_mag_01677802;spire_mag_01677807;spire_mag_01677808;spire_mag_01677809;spire_mag_01677812;spire_mag_01677813;spire_mag_01677814;spire_mag_01677815;spire_mag_01677816;spire_mag_01677817;spire_mag_01677818;spire_mag_01677822;spire_mag_01677825;spire_mag_01677826;spire_mag_01677827;spire_mag_01677833;spire_mag_01677835;spire_mag_01677839;spire_mag_01677841;spire_mag_01677842;spire_mag_01677843;spire_mag_01677845;spire_mag_01677853;spire_mag_01677854,SAMN07124934,False,,0,False,
SRR7151670,PRJNA386568,SAMN07125080,1,spire_mag_01680147,SAMN07125080,False,,0,False,
SRR7151608,PRJNA386568,SAMN07125089,2,spire_mag_01679465;spire_mag_01679466,SAMN07125089,False,,0,False,
SRR7151671,PRJNA386568,SAMN07125081,8,spire_mag_01679106;spire_mag_01679110;spire_mag_01679116;spire_mag_01679117;spire_mag_01679119;spire_mag_01679122;spire_mag_01679123;spire_mag_01679125,SAMN07125081,False,,0,False,
SRR7151575,PRJNA386568,SAMN07125053,20,spire_mag_01680625;spire_mag_01680630;spire_mag_01680631;spire_mag_01680632;spire_mag_01680635;spire_mag_01680637;spire_mag_01680638;spire_mag_01680639;spire_mag_01680640;spire_mag_01680641;spire_mag_01680642;spire_mag_01680648;spire_mag_01680651;spire_mag_01680652;spire_mag_01680656;spire_mag_01680663;spire_mag_01680665;spire_mag_01680668;spire_mag_01680669;spire_mag_01680670,SAMN07125053,False,,0,False,
SRR7151537,PRJNA386568,SAMN07125043,6,spire_mag_01677400;spire_mag_01677402;spire_mag_01677404;spire_mag_01677409;spire_mag_01677415;spire_mag_01677416,SAMN07125043,False,,0,False,
SRR7151609,PRJNA386568,SAMN07125094,7,spire_mag_01679822;spire_mag_01679830;spire_mag_01679832;spire_mag_01679833;spire_mag_01679836;spire_mag_01679838;spire_mag_01679840,SAMN07125094,False,,0,False,
SRR7151603,PRJNA386568,SAMN07125092,20,spire_mag_01678044;spire_mag_01678045;spire_mag_01678048;spire_mag_01678051;spire_mag_01678055;spire_mag_01678057;spire_mag_01678058;spire_mag_01678062;spire_mag_01678063;spire_mag_01678064;spire_mag_01678068;spire_mag_01678070;spire_mag_01678073;spire_mag_01678074;spire_mag_01678075;spire_mag_01678076;spire_mag_01678078;spire_mag_01678079;spire_mag_01678080;spire_mag_01678081,SAMN07125092,False,,0,False,
SRR7151648,PRJNA386568,SAMN07125073,13,spire_mag_01681784;spire_mag_01681785;spire_mag_01681788;spire_mag_01681789;spire_mag_01681791;spire_mag_01681792;spire_mag_01681793;spire_mag_01681794;spire_mag_01681795;spire_mag_01681800;spire_mag_01681801;spire_mag_01681802;spire_mag_01681804,SAMN07125073,False,,0,False,
SRR7151577,PRJNA386568,SAMN07125052,21,spire_mag_01677421;spire_mag_01677422;spire_mag_01677423;spire_mag_01677424;spire_mag_01677426;spire_mag_01677427;spire_mag_01677431;spire_mag_01677432;spire_mag_01677434;spire_mag_01677436;spire_mag_01677438;spire_mag_01677441;spire_mag_01677443;spire_mag_01677446;spire_mag_01677452;spire_mag_01677455;spire_mag_01677459;spire_mag_01677460;spire_mag_01677461;spire_mag_01677462;spire_mag_01677465,SAMN07125052,False,,0,False,
SRR7151606,PRJNA386568,SAMN07125095,25,spire_mag_01682297;spire_mag_01682302;spire_mag_01682305;spire_mag_01682306;spire_mag_01682307;spire_mag_01682309;spire_mag_01682310;spire_mag_01682313;spire_mag_01682315;spire_mag_01682316;spire_mag_01682317;spire_mag_01682323;spire_mag_01682327;spire_mag_01682328;spire_mag_01682332;spire_mag_01682333;spire_mag_01682334;spire_mag_01682336;spire_mag_01682338;spire_mag_01682341;spire_mag_01682342;spire_mag_01682343;spire_mag_01682345;spire_mag_01682349;spire_mag_01682350,SAMN07125095,False,,0,False,
SRR7151665,PRJNA386568,SAMN07125090,17,spire_mag_01679291;spire_mag_01679292;spire_mag_01679294;spire_mag_01679295;spire_mag_01679297;spire_mag_01679298;spire_mag_01679306;spire_mag_01679313;spire_mag_01679314;spire_mag_01679316;spire_mag_01679317;spire_mag_01679318;spire_mag_01679319;spire_mag_01679321;spire_mag_01679326;spire_mag_01679329;spire_mag_01679332,SAMN07125090,False,,0,False,
SRR7151610,PRJNA386568,SAMN07125091,21,spire_mag_01681673;spire_mag_01681674;spire_mag_01681675;spire_mag_01681677;spire_mag_01681678;spire_mag_01681681;spire_mag_01681683;spire_mag_01681687;spire_mag_01681691;spire_mag_01681692;spire_mag_01681693;spire_mag_01681694;spire_mag_01681697;spire_mag_01681703;spire_mag_01681705;spire_mag_01681708;spire_mag_01681711;spire_mag_01681714;spire_mag_01681716;spire_mag_01681717;spire_mag_01681719,SAMN07125091,False,,0,False,
SRR7151672,PRJNA386568,SAMN07125082,8,spire_mag_01681591;spire_mag_01681592;spire_mag_01681594;spire_mag_01681595;spire_mag_01681596;spire_mag_01681599;spire_mag_01681602;spire_mag_01681603,SAMN07125082,False,,0,False,
SRR7151668,PRJNA386568,SAMN07124964,40,spire_mag_01682001;spire_mag_01682002;spire_mag_01682003;spire_mag_01682006;spire_mag_01682008;spire_mag_01682009;spire_mag_01682010;spire_mag_01682013;spire_mag_01682014;spire_mag_01682015;spire_mag_01682021;spire_mag_01682022;spire_mag_01682027;spire_mag_01682031;spire_mag_01682033;spire_mag_01682036;spire_mag_01682038;spire_mag_01682042;spire_mag_01682043;spire_mag_01682044;spire_mag_01682046;spire_mag_01682047;spire_mag_01682049;spire_mag_01682050;spire_mag_01682051;spire_mag_01682052;spire_mag_01682055;spire_mag_01682058;spire_mag_01682059;spire_mag_01682061;spire_mag_01682063;spire_mag_01682066;spire_mag_01682068;spire_mag_01682069;spire_mag_01682071;spire_mag_01682072;spire_mag_01682074;spire_mag_01682075;spire_mag_01682076;spire_mag_01682077,SAMN07124964,False,,0,False,
SRR7151720,PRJNA386568,SAMN07124887,18,spire_mag_01682553;spire_mag_01682556;spire_mag_01682558;spire_mag_01682561;spire_mag_01682566;spire_mag_01682567;spire_mag_01682578;spire_mag_01682580;spire_mag_01682587;spire_mag_01682588;spire_mag_01682592;spire_mag_01682593;spire_mag_01682596;spire_mag_01682597;spire_mag_01682598;spire_mag_01682599;spire_mag_01682602;spire_mag_01682604,SAMN07124887,False,,0,False,
SRR7151664,PRJNA386568,SAMN07124945,18,spire_mag_01679602;spire_mag_01679605;spire_mag_01679608;spire_mag_01679609;spire_mag_01679610;spire_mag_01679612;spire_mag_01679613;spire_mag_01679614;spire_mag_01679617;spire_mag_01679618;spire_mag_01679622;spire_mag_01679627;spire_mag_01679628;spire_mag_01679634;spire_mag_01679641;spire_mag_01679644;spire_mag_01679649;spire_mag_01679650,SAMN07124945,False,,0,False,
SRR7151576,PRJNA386568,SAMN07125086,20,spire_mag_01682191;spire_mag_01682192;spire_mag_01682194;spire_mag_01682195;spire_mag_01682197;spire_mag_01682198;spire_mag_01682200;spire_mag_01682201;spire_mag_01682206;spire_mag_01682213;spire_mag_01682219;spire_mag_01682220;spire_mag_01682221;spire_mag_01682228;spire_mag_01682229;spire_mag_01682232;spire_mag_01682234;spire_mag_01682235;spire_mag_01682236;spire_mag_01682237,SAMN07125086,False,,0,False,
SRR7151643,PRJNA386568,SAMN07124882,3,spire_mag_01679557;spire_mag_01679560;spire_mag_01679569,SAMN07124882,False,,0,False,
SRR7151499,PRJNA386568,SAMN07125045,117,spire_mag_01678675;spire_mag_01678678;spire_mag_01678680;spire_mag_01678682;spire_mag_01678687;spire_mag_01678688;spire_mag_01678690;spire_mag_01678701;spire_mag_01678705;spire_mag_01678710;spire_mag_01678711;spire_mag_01678718;spire_mag_01678720;spire_mag_01678722;spire_mag_01678730;spire_mag_01678731;spire_mag_01678732;spire_mag_01678742;spire_mag_01678743;spire_mag_01678749;spire_mag_01678753;spire_mag_01678756;spire_mag_01678757;spire_mag_01678758;spire_mag_01678762;spire_mag_01678767;spire_mag_01678768;spire_mag_01678769;spire_mag_01678775;spire_mag_01678778;spire_mag_01678779;spire_mag_01678780;spire_mag_01678782;spire_mag_01678784;spire_mag_01678790;spire_mag_01678791;spire_mag_01678792;spire_mag_01678797;spire_mag_01678802;spire_mag_01678807;spire_mag_01678811;spire_mag_01678814;spire_mag_01678820;spire_mag_01678825;spire_mag_01678827;spire_mag_01678828;spire_mag_01678833;spire_mag_01678835;spire_mag_01678838;spire_mag_01678843;spire_mag_01678845;spire_mag_01678853;spire_mag_01678857;spire_mag_01678858;spire_mag_01678860;spire_mag_01678861;spire_mag_01678862;spire_mag_01678864;spire_mag_01678867;spire_mag_01678872;spire_mag_01678875;spire_mag_01678879;spire_mag_01678882;spire_mag_01678885;spire_mag_01678890;spire_mag_01678892;spire_mag_01678901;spire_mag_01678909;spire_mag_01678913;spire_mag_01678915;spire_mag_01678916;spire_mag_01678922;spire_mag_01678927;spire_mag_01678928;spire_mag_01678930;spire_mag_01678931;spire_mag_01678933;spire_mag_01678938;spire_mag_01678943;spire_mag_01678947;spire_mag_01678948;spire_mag_01678952;spire_mag_01678967;spire_mag_01678969;spire_mag_01678972;spire_mag_01678979;spire_mag_01678998;spire_mag_01679001;spire_mag_01679003;spire_mag_01679004;spire_mag_01679011;spire_mag_01679012;spire_mag_01679015;spire_mag_01679022;spire_mag_01679025;spire_mag_01679029;spire_mag_01679032;spire_mag_01679036;spire_mag_01679043;spire_mag_01679049;spire_mag_01679050;spire_mag_01679052;spire_mag_01679058;spire_mag_01679059;spire_mag_01679062;spire_mag_01679064;spire_mag_01679067;spire_mag_01679069;spire_mag_01679071;spire_mag_01679072;spire_mag_01679073;spire_mag_01679074;spire_mag_01679091;spire_mag_01679093;spire_mag_01679098;spire_mag_01679103;spire_mag_01679104,SAMN07125045,False,,0,False,
SRR7151544,PRJNA386568,SAMN07124884,7,spire_mag_01678370;spire_mag_01678371;spire_mag_01678372;spire_mag_01678374;spire_mag_01678377;spire_mag_01678379;spire_mag_01678380,SAMN07124884,False,,0,False,
SRR7151522,PRJNA386568,SAMN07125042,11,spire_mag_01683238;spire_mag_01683289;spire_mag_01683291;spire_mag_01683319;spire_mag_01683355;spire_mag_01683397;spire_mag_01683431;spire_mag_01683472;spire_mag_01683485;spire_mag_01683654;spire_mag_01683673,SAMN07125042,False,,0,False,
SRR7151495,PRJNA386568,SAMN07125042,11,spire_mag_01683238;spire_mag_01683289;spire_mag_01683291;spire_mag_01683319;spire_mag_01683355;spire_mag_01683397;spire_mag_01683431;spire_mag_01683472;spire_mag_01683485;spire_mag_01683654;spire_mag_01683673,SAMN07125042,False,,0,False,
SRR7151535,PRJNA386568,SAMN07125045,117,spire_mag_01678675;spire_mag_01678678;spire_mag_01678680;spire_mag_01678682;spire_mag_01678687;spire_mag_01678688;spire_mag_01678690;spire_mag_01678701;spire_mag_01678705;spire_mag_01678710;spire_mag_01678711;spire_mag_01678718;spire_mag_01678720;spire_mag_01678722;spire_mag_01678730;spire_mag_01678731;spire_mag_01678732;spire_mag_01678742;spire_mag_01678743;spire_mag_01678749;spire_mag_01678753;spire_mag_01678756;spire_mag_01678757;spire_mag_01678758;spire_mag_01678762;spire_mag_01678767;spire_mag_01678768;spire_mag_01678769;spire_mag_01678775;spire_mag_01678778;spire_mag_01678779;spire_mag_01678780;spire_mag_01678782;spire_mag_01678784;spire_mag_01678790;spire_mag_01678791;spire_mag_01678792;spire_mag_01678797;spire_mag_01678802;spire_mag_01678807;spire_mag_01678811;spire_mag_01678814;spire_mag_01678820;spire_mag_01678825;spire_mag_01678827;spire_mag_01678828;spire_mag_01678833;spire_mag_01678835;spire_mag_01678838;spire_mag_01678843;spire_mag_01678845;spire_mag_01678853;spire_mag_01678857;spire_mag_01678858;spire_mag_01678860;spire_mag_01678861;spire_mag_01678862;spire_mag_01678864;spire_mag_01678867;spire_mag_01678872;spire_mag_01678875;spire_mag_01678879;spire_mag_01678882;spire_mag_01678885;spire_mag_01678890;spire_mag_01678892;spire_mag_01678901;spire_mag_01678909;spire_mag_01678913;spire_mag_01678915;spire_mag_01678916;spire_mag_01678922;spire_mag_01678927;spire_mag_01678928;spire_mag_01678930;spire_mag_01678931;spire_mag_01678933;spire_mag_01678938;spire_mag_01678943;spire_mag_01678947;spire_mag_01678948;spire_mag_01678952;spire_mag_01678967;spire_mag_01678969;spire_mag_01678972;spire_mag_01678979;spire_mag_01678998;spire_mag_01679001;spire_mag_01679003;spire_mag_01679004;spire_mag_01679011;spire_mag_01679012;spire_mag_01679015;spire_mag_01679022;spire_mag_01679025;spire_mag_01679029;spire_mag_01679032;spire_mag_01679036;spire_mag_01679043;spire_mag_01679049;spire_mag_01679050;spire_mag_01679052;spire_mag_01679058;spire_mag_01679059;spire_mag_01679062;spire_mag_01679064;spire_mag_01679067;spire_mag_01679069;spire_mag_01679071;spire_mag_01679072;spire_mag_01679073;spire_mag_01679074;spire_mag_01679091;spire_mag_01679093;spire_mag_01679098;spire_mag_01679103;spire_mag_01679104,SAMN07125045,False,,0,False,
SRR7151494,PRJNA386568,SAMN07125042,11,spire_mag_01683238;spire_mag_01683289;spire_mag_01683291;spire_mag_01683319;spire_mag_01683355;spire_mag_01683397;spire_mag_01683431;spire_mag_01683472;spire_mag_01683485;spire_mag_01683654;spire_mag_01683673,SAMN07125042,False,,0,False,
SRR7151534,PRJNA386568,SAMN07125045,117,spire_mag_01678675;spire_mag_01678678;spire_mag_01678680;spire_mag_01678682;spire_mag_01678687;spire_mag_01678688;spire_mag_01678690;spire_mag_01678701;spire_mag_01678705;spire_mag_01678710;spire_mag_01678711;spire_mag_01678718;spire_mag_01678720;spire_mag_01678722;spire_mag_01678730;spire_mag_01678731;spire_mag_01678732;spire_mag_01678742;spire_mag_01678743;spire_mag_01678749;spire_mag_01678753;spire_mag_01678756;spire_mag_01678757;spire_mag_01678758;spire_mag_01678762;spire_mag_01678767;spire_mag_01678768;spire_mag_01678769;spire_mag_01678775;spire_mag_01678778;spire_mag_01678779;spire_mag_01678780;spire_mag_01678782;spire_mag_01678784;spire_mag_01678790;spire_mag_01678791;spire_mag_01678792;spire_mag_01678797;spire_mag_01678802;spire_mag_01678807;spire_mag_01678811;spire_mag_01678814;spire_mag_01678820;spire_mag_01678825;spire_mag_01678827;spire_mag_01678828;spire_mag_01678833;spire_mag_01678835;spire_mag_01678838;spire_mag_01678843;spire_mag_01678845;spire_mag_01678853;spire_mag_01678857;spire_mag_01678858;spire_mag_01678860;spire_mag_01678861;spire_mag_01678862;spire_mag_01678864;spire_mag_01678867;spire_mag_01678872;spire_mag_01678875;spire_mag_01678879;spire_mag_01678882;spire_mag_01678885;spire_mag_01678890;spire_mag_01678892;spire_mag_01678901;spire_mag_01678909;spire_mag_01678913;spire_mag_01678915;spire_mag_01678916;spire_mag_01678922;spire_mag_01678927;spire_mag_01678928;spire_mag_01678930;spire_mag_01678931;spire_mag_01678933;spire_mag_01678938;spire_mag_01678943;spire_mag_01678947;spire_mag_01678948;spire_mag_01678952;spire_mag_01678967;spire_mag_01678969;spire_mag_01678972;spire_mag_01678979;spire_mag_01678998;spire_mag_01679001;spire_mag_01679003;spire_mag_01679004;spire_mag_01679011;spire_mag_01679012;spire_mag_01679015;spire_mag_01679022;spire_mag_01679025;spire_mag_01679029;spire_mag_01679032;spire_mag_01679036;spire_mag_01679043;spire_mag_01679049;spire_mag_01679050;spire_mag_01679052;spire_mag_01679058;spire_mag_01679059;spire_mag_01679062;spire_mag_01679064;spire_mag_01679067;spire_mag_01679069;spire_mag_01679071;spire_mag_01679072;spire_mag_01679073;spire_mag_01679074;spire_mag_01679091;spire_mag_01679093;spire_mag_01679098;spire_mag_01679103;spire_mag_01679104,SAMN07125045,False,,0,False,
SRR7151533,PRJNA386568,SAMN07125045,117,spire_mag_01678675;spire_mag_01678678;spire_mag_01678680;spire_mag_01678682;spire_mag_01678687;spire_mag_01678688;spire_mag_01678690;spire_mag_01678701;spire_mag_01678705;spire_mag_01678710;spire_mag_01678711;spire_mag_01678718;spire_mag_01678720;spire_mag_01678722;spire_mag_01678730;spire_mag_01678731;spire_mag_01678732;spire_mag_01678742;spire_mag_01678743;spire_mag_01678749;spire_mag_01678753;spire_mag_01678756;spire_mag_01678757;spire_mag_01678758;spire_mag_01678762;spire_mag_01678767;spire_mag_01678768;spire_mag_01678769;spire_mag_01678775;spire_mag_01678778;spire_mag_01678779;spire_mag_01678780;spire_mag_01678782;spire_mag_01678784;spire_mag_01678790;spire_mag_01678791;spire_mag_01678792;spire_mag_01678797;spire_mag_01678802;spire_mag_01678807;spire_mag_01678811;spire_mag_01678814;spire_mag_01678820;spire_mag_01678825;spire_mag_01678827;spire_mag_01678828;spire_mag_01678833;spire_mag_01678835;spire_mag_01678838;spire_mag_01678843;spire_mag_01678845;spire_mag_01678853;spire_mag_01678857;spire_mag_01678858;spire_mag_01678860;spire_mag_01678861;spire_mag_01678862;spire_mag_01678864;spire_mag_01678867;spire_mag_01678872;spire_mag_01678875;spire_mag_01678879;spire_mag_01678882;spire_mag_01678885;spire_mag_01678890;spire_mag_01678892;spire_mag_01678901;spire_mag_01678909;spire_mag_01678913;spire_mag_01678915;spire_mag_01678916;spire_mag_01678922;spire_mag_01678927;spire_mag_01678928;spire_mag_01678930;spire_mag_01678931;spire_mag_01678933;spire_mag_01678938;spire_mag_01678943;spire_mag_01678947;spire_mag_01678948;spire_mag_01678952;spire_mag_01678967;spire_mag_01678969;spire_mag_01678972;spire_mag_01678979;spire_mag_01678998;spire_mag_01679001;spire_mag_01679003;spire_mag_01679004;spire_mag_01679011;spire_mag_01679012;spire_mag_01679015;spire_mag_01679022;spire_mag_01679025;spire_mag_01679029;spire_mag_01679032;spire_mag_01679036;spire_mag_01679043;spire_mag_01679049;spire_mag_01679050;spire_mag_01679052;spire_mag_01679058;spire_mag_01679059;spire_mag_01679062;spire_mag_01679064;spire_mag_01679067;spire_mag_01679069;spire_mag_01679071;spire_mag_01679072;spire_mag_01679073;spire_mag_01679074;spire_mag_01679091;spire_mag_01679093;spire_mag_01679098;spire_mag_01679103;spire_mag_01679104,SAMN07125045,False,,0,False,
SRR7151530,PRJNA386568,SAMN07125042,11,spire_mag_01683238;spire_mag_01683289;spire_mag_01683291;spire_mag_01683319;spire_mag_01683355;spire_mag_01683397;spire_mag_01683431;spire_mag_01683472;spire_mag_01683485;spire_mag_01683654;spire_mag_01683673,SAMN07125042,False,,0,False,
SRR7151498,PRJNA386568,SAMN07125045,117,spire_mag_01678675;spire_mag_01678678;spire_mag_01678680;spire_mag_01678682;spire_mag_01678687;spire_mag_01678688;spire_mag_01678690;spire_mag_01678701;spire_mag_01678705;spire_mag_01678710;spire_mag_01678711;spire_mag_01678718;spire_mag_01678720;spire_mag_01678722;spire_mag_01678730;spire_mag_01678731;spire_mag_01678732;spire_mag_01678742;spire_mag_01678743;spire_mag_01678749;spire_mag_01678753;spire_mag_01678756;spire_mag_01678757;spire_mag_01678758;spire_mag_01678762;spire_mag_01678767;spire_mag_01678768;spire_mag_01678769;spire_mag_01678775;spire_mag_01678778;spire_mag_01678779;spire_mag_01678780;spire_mag_01678782;spire_mag_01678784;spire_mag_01678790;spire_mag_01678791;spire_mag_01678792;spire_mag_01678797;spire_mag_01678802;spire_mag_01678807;spire_mag_01678811;spire_mag_01678814;spire_mag_01678820;spire_mag_01678825;spire_mag_01678827;spire_mag_01678828;spire_mag_01678833;spire_mag_01678835;spire_mag_01678838;spire_mag_01678843;spire_mag_01678845;spire_mag_01678853;spire_mag_01678857;spire_mag_01678858;spire_mag_01678860;spire_mag_01678861;spire_mag_01678862;spire_mag_01678864;spire_mag_01678867;spire_mag_01678872;spire_mag_01678875;spire_mag_01678879;spire_mag_01678882;spire_mag_01678885;spire_mag_01678890;spire_mag_01678892;spire_mag_01678901;spire_mag_01678909;spire_mag_01678913;spire_mag_01678915;spire_mag_01678916;spire_mag_01678922;spire_mag_01678927;spire_mag_01678928;spire_mag_01678930;spire_mag_01678931;spire_mag_01678933;spire_mag_01678938;spire_mag_01678943;spire_mag_01678947;spire_mag_01678948;spire_mag_01678952;spire_mag_01678967;spire_mag_01678969;spire_mag_01678972;spire_mag_01678979;spire_mag_01678998;spire_mag_01679001;spire_mag_01679003;spire_mag_01679004;spire_mag_01679011;spire_mag_01679012;spire_mag_01679015;spire_mag_01679022;spire_mag_01679025;spire_mag_01679029;spire_mag_01679032;spire_mag_01679036;spire_mag_01679043;spire_mag_01679049;spire_mag_01679050;spire_mag_01679052;spire_mag_01679058;spire_mag_01679059;spire_mag_01679062;spire_mag_01679064;spire_mag_01679067;spire_mag_01679069;spire_mag_01679071;spire_mag_01679072;spire_mag_01679073;spire_mag_01679074;spire_mag_01679091;spire_mag_01679093;spire_mag_01679098;spire_mag_01679103;spire_mag_01679104,SAMN07125045,False,,0,False,
