Feature ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
3d3a8ddc20b0bd569792ca42b82cdffe,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,
3d567e59d0d96fdf03236ba1450229c3,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,,
3d58e32e21b3cac9671c7c63176babc7,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 1,
3dc473ab54583ef9b9b419cc96555143,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae UCG-008,uncultured bacterium
3dc84529e0ac544aac789edb4868c278,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,
3e04566299c055ae914f3c964a9f27ca,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,
3e0ef09b899d91403d4c785068f5d1d2,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,,
3e3de67fa0a9460a0634a82fb3cea8db,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,uncultured bacterium
3e4b1cda798282ae40850cdb7fae5027,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,Lachnospiraceae bacterium A2
3e5dd365a776f20186814c7c2d6c7bd2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,uncultured bacterium
3e6201d5ca34b88a8c3fc5c4ce00eea1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
3e741fc097143bb6782af5233cb7af98,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
3e7c23c41f5565cb3e909890f70d825c,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium,uncultured bacterium
3e8519012ba3f667f01c3a48722d513d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
3e8d7c9647a5d2bcbeb18fc0497e8c57,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
3eaeef9947a823c4929339d26bc489f7,Bacteria,Cyanobacteria,Chloroplast,Virgulinella fragilis,Virgulinella fragilis,Virgulinella fragilis,Virgulinella fragilis
3f1c10a6e09d169763fb53fbd42e8cdf,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
3f4cedcebac23e624b07d9b5cf549ba6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,Ambiguous_taxa
3fd3f50e1e9e3035a68872b065beecc5,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
3fdd9949fc8b040001df4e29b1cbb60b,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
404eeb4ca14248622ca70dcb01238e4f,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,
4055ae9d6684c036770ad65c32251ad9,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
405f1bbf55c2b8bb861d63d6764a34bb,Bacteria,Cyanobacteria,Chloroplast,,,,
4094fb27d2247a3eaf5b84eea4841f1b,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
40959e32774615f5de905c15c976ed1e,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,uncultured bacterium
40b1b7a81f617224cfd6b95fe1319843,Bacteria,,,,,,
40c4e4238e432d45780869d6cc2f8983,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,
40e71df1371a834874198c1ba1d5247a,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
40ec6ed09857417babdd281972b6b111,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
4110c56f20588ddec74ced39f0b9c705,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
413e1975a0f7dfc655da6eafef88b557,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XI,Anaerococcus,uncultured bacterium
414bc5d69f95c320036cfe20668c2cb6,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
417465ad735cb0a51f1d61b9514c4e0f,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Triticum aestivum (bread wheat),Triticum aestivum (bread wheat)
41749245aa51ccb1bb520ead36a52e8d,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,uncultured bacterium
418f7da06bc626ba35849d24eb508f1b,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Kroppenstedtia,Ambiguous_taxa
41c34708eadbdf1858e7a5e037c1cac1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,uncultured bacterium
41df3305a406f2720997643091cc5472,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
422f6d205e4ce770f8ce3a1ad907f5d0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
423f952b780c6b9d91662b0d62143e24,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
424c0f3562a7dc52e6f324fa213bef4c,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,
424e82e941011a5769f61fe196bc7f9b,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
427654c3e06ee022ead4b3442529a1ab,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
42bd23501f4b4dd1a1e8abf57dcfb04d,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
42dedf6761801fbe0dd08548bb89ed0b,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
42f1245dbe21138150294fd8d4ffdcab,Bacteria,Tenericutes,Mollicutes,Mollicutes RF9,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa
431bb8179fb60b7349228dfb0b7f4209,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 12,Clostridium tyrobutyricum
43293979119ac87b35341455dd7d4551,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus 1,uncultured bacterium
436efd1f515d4765251851298b71323e,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
4384f44b068b6ea4cac4ed95af71cb05,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
43864e1d389fd3fe09cc7beb1c3024da,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
43b133fa71a9dd11fe254327419cb0f4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,
43b7c67a9a07371d46179d5178f324a1,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,
43d3bc8151d8b01caa0695491304aa80,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Marvinbryantia,
43e6cf1a618b7effe128690f78ceaaf7,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-001,uncultured bacterium
43f4b28886ec6b24c21c7f42d3020da2,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Planifilum,uncultured compost bacterium
4416da67d2179c4ffa8aac18a333e850,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,
442640a879fb363c50ff192fb3e6ff72,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Ochrobactrum,
44471f7f429333021f2c7ace2e18cd68,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,uncultured,uncultured bacterium
445819f7dbea70f33a523334aacc7e6b,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
4476ee646a2108c36a60e09c96003f06,Bacteria,,,,,,
44a4cf1cc1ef3556007b4b9d3760446c,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
44d748a898217f27e52bfe59564ed72e,Bacteria,Tenericutes,Mollicutes,Mollicutes RF9,uncultured rumen bacterium,uncultured rumen bacterium,uncultured rumen bacterium
44f157abc229e55c5146e727150739bc,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
44f48e489ff86e0d68668ead1179aee0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,Ambiguous_taxa
4540ad43cdca7397e0f8227886e83f3f,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,
4552f9a0af6bdf7f2ede879809e54d8c,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium 5,uncultured bacterium
4554bd623e90c056fbc13d707abd12fa,Bacteria,Tenericutes,Mollicutes,Mollicutes RF9,,,
455955f073b34a415fbd406913a90624,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,
455f6dfb8130081b4328c34f4cecc59d,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,uncultured,uncultured bacterium
457b49dfd0c4ba7e95615441e1207206,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
45cf08b9d9a60983faf719abbb5bfab4,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,,
45d96c1353723ba3805cb008fef6fd31,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium 9,
45e3117a4e2f09aab5fd9b0d53fa30ba,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,uncultured,uncultured bacterium
45f22711d40f175b14a284e90ffeeb70,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-004,uncultured bacterium
4604b8977c6f0f9254123bb29ffc501e,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,uncultured bacterium,uncultured bacterium
4607a5aeebc7b07d840e8759364f31c0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,uncultured bacterium
46289e2c7768d63cf3403101a2cd0ce7,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Ambiguous_taxa
4672917cdd34350df9f4c0e15e058363,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Coriobacteriaceae UCG-002,Ambiguous_taxa
46a36a1333ed3657dbdf8074fe807644,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 9,
46abed386259ddf31b6b6b2ee1922ffc,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,
46b934acdd6451e5aec3bdc837852158,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
46e113d96cf8ca38092c3842bb9f9d3a,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,
46e2f6b9b9b4e93f59712d019d747e19,Bacteria,Firmicutes,Bacilli,Lactobacillales,uncultured,uncultured bacterium,uncultured bacterium
46f6c0670cdb5d225f5f0f5af02dbe2e,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,
4715e4f529f0b3d872da5d48d5a1cdec,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,uncultured bacterium
473976d143e4b21e3ecfbac0d6962de4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Lachnospiraceae bacterium 615
474acf2f428741e0aff6696c5bda7ecd,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
47577d5d1149430750ba26b76d7eab2a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,uncultured,uncultured rumen bacterium
478189a900865f40c7aaf3d23722d4ea,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,mouse gut metagenome,mouse gut metagenome
4796c589b795f0a6be698b33cf21ed82,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
47b5eb0be9c7ded15275f0db09f12ba9,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Coriobacteriaceae UCG-002,Ambiguous_taxa
47db2f39749dccfff16eba6eb8e5fb1d,Bacteria,Cyanobacteria,Chloroplast,,,,
4808d0a293a1b6a98d86fa4b316964d5,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,
4847013876fbeed077f792149372078d,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,uncultured,Ambiguous_taxa
484adb8faf25bd656e835ea7d157ea30,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Sporomusa,
48583776caa6828b3c7f259d77f5c1bb,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,
485e2a07b9618a0f75f40668704f317f,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,uncultured rumen bacterium,uncultured rumen bacterium,uncultured rumen bacterium
487f560e9c5965a3ba5adae3d6c86a09,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,
48819c83afc730ba01a2d731ae74da5e,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,uncultured bacterium,uncultured bacterium
4896711b45544052ad36d528ecafda5a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
48abb0dd3a200708d9d139fa9d73891f,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
48b1ac137800b2e4113f7cabdff051c5,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,,
48b42ff5c554e345191674c62bf70573,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
48b4e9831757fdcee2ce4b48b5e01e6d,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,,
48ceb9d423d095a3e48cdb3da1da8823,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,,
48d5ba29593bd34dd9e9c7ed317dc45e,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,
48eb1d8b369727f523409b9d08eb6ebb,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,
4917a901272ab81f017733e329ceb057,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,
491d768d164b89509159ade771f61f73,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
492335fe0199bc2853411462190b52be,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,
493ecaf71b754eb1f45248d4e8d6089e,Unassigned,,,,,,
4945255d7aa9039e085b95ee2661d05a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,
49489392b4766548800dfab582f4aac0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,
495e0bc77b20d7260537bc4de48e1ece,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,uncultured bacterium
495e8da80572d9e6f9b5d1cd50a14222,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
4969686a30556671d2f188365946e45f,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
498e9463db3ff37b840fb3aeaad8e8a2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,
499a0a0958a8c96c7fa8f63078dfce46,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
499e1125f12b78ea411aaa0b794b1b28,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
499e7cd5a80fe75ef3679e39a089048d,Bacteria,Firmicutes,,,,,
49a0a04f91a1ea27ba1de9d37b65ad11,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
49ba72a14144f834bdb9125a51403b48,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,
49e7e7309ab2391db24df57afbd1353a,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
49ed3616cbbf4d2d1ff3aca9c17f6dc3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured bacterium
4a0f4c7c181403fb406ed1fe65a67353,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-009,uncultured bacterium
4a423eb2d7582c120aa22122d6e0629e,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Ambiguous_taxa
4a7143752d94528c58fb57c4cf2251c9,Bacteria,Firmicutes,,,,,
4a917215bed7e87c535e2cc8c12bd802,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,
4a97e254436bb0185dc4eb7ea43cb9ba,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
4aafe28a1d4739179b66e2d72020d558,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Atopostipes,Ambiguous_taxa
4ac3c34fc0b5504ce22f78d626304d92,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,Ambiguous_taxa
4ac40b224e4a1448aaf0ae7212195d42,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
4ac88b935eee39459fdfb67daa70a83b,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,uncultured bacterium
4aed9f4b5d99b2d412be9042d26e2c37,Bacteria,Firmicutes,,,,,
4b2417ae72fe92bf718b4f867c375283,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,
4b47babdd3bb872483ba4608fb504d97,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,
4b4c98ed5b56764b1d954c699052fcb8,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured bacterium
4b71b7fcebb33bfe6294978f74a1667e,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Coriobacteriaceae UCG-002,uncultured bacterium
4b83c4579601a3e7125fe207b4c1e2d8,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,,
4b853ca85a2c6b65bd61fb57e1b85f64,Unassigned,,,,,,
4b8d1bb99ed501a26c588439ac8b8d95,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,,
4bb241c26415aabe67777dd3e69c7cb5,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus 1,Ambiguous_taxa
4bb2a72897436b83bc5a84f478d6a386,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,uncultured bacterium
4bc2a5f3ee3ff93a1b753a3975569f66,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
4be08ffb003c1a8eb34f25bb146772b4,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leucobacter,
4becac4a0d822545b05da1f84f7529d4,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XI,Peptoniphilus,
4bfefbda298e2d49093189534036d0e1,Bacteria,,,,,,
4c254d64f1ce70cdff499aa82e6732f1,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,uncultured,uncultured bacterium
4c518300186029c17695bbf613dc6c74,Bacteria,,,,,,
4c52c3bafa8cae7cf334bb346808db9f,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,,
4c5eff03546922de3588d74e6aef6c5d,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Clostridium sp. cTPY-12
4c63d3289ff56b1dea1738fc12ade510,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus 1,uncultured bacterium
4c8ec7f53ae000c7f00ff1d654d37dda,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Triticum aestivum (bread wheat),Triticum aestivum (bread wheat)
4cb99ef9afa33be84a59c3ff33bd9974,Bacteria,Firmicutes,,,,,
4cc9a4b9aaa3ee9a5c14cc27551a6844,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,
4ccfdaa55593fe6d8ebb3b7083e48eea,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,uncultured,uncultured bacterium
4d051615c081b6aaacd5d4fc2089b9de,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,uncultured bacterium
4d1f44e30e2b925f462c43d5ec24f71f,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,
4d4202ef8f242801d787cbe773a494a2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,uncultured bacterium
4d431c127d21d3a02ed02c1728f57bed,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
4d620ba5f1f6592795287381fad29c02,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,uncultured,uncultured bacterium
4d911e2706f6803e0e49a2f8e9f05464,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
4daf60025d189d048d1767a8df31ce5a,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 1,
4db8642b8ed447e160f6749197eea469,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Enterorhabdus,uncultured bacterium
4dcc7ba6ef119306cfeeecfff6fc140e,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,uncultured bacterium
4dd8239882c95ddf1cd682fb1b65821a,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
4e12b2ab640691fdccbf87695d2df348,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Ambiguous_taxa
4e1e610ecfad7e154eea710def46deaa,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,,
4e43c12144333207e1817a3f6a56bf32,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,
4e4fc88187ee36b269588abf361d175b,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,
4e50f133461c70fbd8891c3308a8003c,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,
4e57c3225db13eb6065e098db85b4631,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus 1,uncultured bacterium
4e7bcdbed35715f0f796c91802775ffa,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptoclostridium,Peptoclostridium difficile
4e7d66fc0df3d9af653ca53bb1c914c8,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,uncultured,[Clostridium] leptum
4e922bbb8de854ccae0527dcfd249252,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Paeniclostridium,uncultured bacterium
4eadfae8cd91dee42ac6dca38e2d8d1b,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,
4ec232f50d6cba6fbe1d1f6a936d7282,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,
4ec94c7c35a10319afd35920669ef899,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus 1,uncultured bacterium
4ecd20f61929a75fbfcff32c9d4a5df2,Bacteria,,,,,,
4effcc55b975d6f367d6eb3b9d19290f,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,
4f10728ea30a273a7f5966fc90fbdc68,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured Bacteroidales bacterium,uncultured Bacteroidales bacterium
4f2ae7900015b7236c03cc7dfc5c5e7c,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
