,SF2_A_D1,SF2_A_D2,SF2_B_D1,SF2_B_D2,SF2_C_D1,SF2_C_D2,R1_A_D1,R1_A_D2,R1_B_D1,R1_B_D2,R1_C_D1,R1_C_D2,R2A_A_D1,R2A_A_D2,R2A_B_D1,R2A_B_D2,R2A_C_D1,R2A_C_D2,R2_A_D1,R2_A_D2,R2_B_D1,R2_B_D2,R2_C_D1,R2_C_D2
Salt_Pond_MetaG_R1_C_D2_MG_DASTool_bins_metabat.58,6.830956528541963e-08,1.4557515145438442e-07,5.8402764070851707e-08,8.163100100278372e-07,1.0002274821363542e-06,1.1713380354010563e-06,6.053148685405362e-05,5.288905065923822e-05,4.333548817845324e-05,0.00022054800531070824,0.0003335456307858318,0.0006035981113447442,4.170645573709222e-08,3.588537989205217e-07,1.1400317121002797e-06,2.7130910418626572e-06,3.8048823853218514e-07,4.226065742109984e-07,0.0004059760277157313,0.00010572714687684948,0.0030956750094700003,0.0003942835838663241,2.3016991202966837e-05,0.0019274817372410499
Salt_Pond_MetaG_R1_C_H2O_MG_DASTool_bins_concoct_out.16,6.830956528541963e-08,5.823006058175377e-08,2.044096742479813e-07,1.3605166833797287e-06,1.6670458035605887e-07,9.166993320530008e-07,0.00016662250076433368,0.0002464960500219066,0.00017502666863521962,0.0002677922786026379,0.00030124890257337243,0.00030687021602187497,3.753581016338302e-08,1.973695894062875e-06,2.1157345287626814e-06,3.910042972096162e-06,4.6829321665499717e-07,6.915380305270882e-07,0.001458525835727209,0.00043476949932436224,0.006176270273681251,0.0009458582819048549,3.3730852584332795e-05,0.0036868057321208076
Salt_Pond_MetaG_R1_C_H2O_MG_DASTool_bins_concoct_out.67,6.147860875687762e-06,6.769244542628879e-06,5.227047384341232e-06,1.3060960160445396e-05,1.1736002457066545e-05,1.4616261572178385e-05,9.540288688955413e-06,1.2347851824501053e-05,1.2443924419507164e-05,1.735229398669976e-05,3.4195749084618675e-05,2.561066006257396e-05,2.1270292425917056e-06,2.7945739590935584e-05,7.086683615758503e-06,2.800867516746447e-05,1.0565865700778402e-05,1.1756146518960458e-05,1.4412512638414744e-05,0.0013505886123500639,0.00076539541809,2.67971698259847e-05,3.1412712756033234e-05,0.0019206217456592355
Salt_Pond_MetaG_R1_C_H2O_MG_DASTool_bins_concoct_out.79,1.13906200113437e-05,1.4106232175929883e-05,2.16382240882506e-05,4.138994087881891e-05,3.277412049800122e-05,4.181167508975081e-05,0.00016652952943527582,0.00016508803492649413,0.0002782729523189137,0.00019487079508749314,0.0004483561532306622,0.0004642894356509943,1.7224766219419093e-05,7.562843812250022e-05,2.2502788119024468e-05,6.471520102795906e-05,1.773660558080802e-05,1.0699630083432956e-05,0.00015683927419446434,7.92508372153699e-05,0.004946418701594375,0.0003216483079197776,0.000246161240679706,0.002822798587264635
Salt_Pond_MetaG_R1_C_H2O_MG_DASTool_bins_metabat.23,1.3320365230656837e-06,1.6304416962891099e-06,1.4600691017712928e-06,2.44893003008352e-06,2.7339551178393577e-06,3.361230884194339e-06,3.3398162052040384e-06,2.557377311207765e-06,2.638111976935513e-06,2.9294139719148653e-06,8.532220538125443e-06,5.669297211252178e-06,7.298629753991145e-07,6.324798205974224e-06,1.253007827713823e-06,4.7080109255851975e-06,1.5804896062106183e-06,1.8633108044757655e-06,2.5160960416217627e-06,0.00010608333041485969,0.00010608272969593874,6.549606747507427e-06,5.502156944709213e-06,0.00013385778445343564
Salt_Pond_MetaG_R1_C_H2O_MG_DASTool_bins_metabat.29,0.0,1.0190260601806935e-06,2.8325340574363077e-06,1.1912079405591415e-05,1.600363971418165e-06,2.5412942594135964e-05,3.879765077779844e-06,2.0415115016508397e-06,4.927794070124839e-06,4.817590664696706e-06,2.8217845353361552e-05,1.1130546818421684e-05,9.71760418674249e-07,4.081961962720937e-06,4.005516826298281e-07,1.4363423162802304e-06,6.292690098801524e-07,4.802347434215891e-07,3.4792890575550995e-06,4.0830506244753e-05,0.00013965155392605,5.996569471549034e-06,4.104696764529095e-06,6.332299921581731e-05
Salt_Pond_MetaG_R2A_A_D1_MG_DASTool_bins_concoct_out.24,1.0485518271311908e-05,1.8648176901306678e-05,1.2001768016560012e-05,3.773166268573109e-05,3.634159851762084e-05,3.0811283105114804e-05,2.0382175984649866e-07,1.353690422241595e-07,1.3056548390929045e-06,8.120654377927254e-07,1.0431241410247393e-06,1.7475998742942423e-06,0.001469514455959709,0.0007073905511219301,8.821380518224025e-05,0.00015209269193500657,5.427811064291827e-05,7.508950448139969e-05,9.946442164536076e-07,9.142044143198533e-07,2.688128502801906e-05,2.9571497317776035e-06,6.685887920861806e-07,1.776561922443754e-05
Salt_Pond_MetaG_R2A_A_D1_MG_DASTool_bins_concoct_out.42,2.1415048716979046e-05,1.372773678214846e-05,9.943070583062518e-06,1.747508095541069e-05,3.04735972890875e-05,2.307026652333381e-05,6.1182286157431506e-06,1.094294068358003e-05,3.871017719422066e-06,4.897302609510731e-06,6.405852096805762e-06,1.6945477352531676e-05,0.0008732747940966627,0.0005333913153703905,9.216796922869254e-05,0.00010397522433961879,5.714640659493016e-05,4.940655040321303e-05,3.6876532610019148e-06,4.060492333732347e-06,0.0001033290370833125,6.979239011475111e-06,1.9180826002472374e-06,0.00011538857634882216
Salt_Pond_MetaG_R2A_A_D1_MG_DASTool_bins_concoct_out.46,9.416473574589908e-05,4.310480234564324e-05,2.374072359480127e-05,4.030152753211513e-05,6.481474084243577e-05,1.4361622868830339e-05,3.5758203481841895e-08,3.6586227628151306e-08,8.040689624912316e-08,6.974795171225851e-08,1.0698709138715258e-07,1.0402380204132387e-07,0.0018165413622113406,0.004282022955619081,0.0010741563661415792,0.0019904512631827485,0.0002851320322908068,0.0004319999657922734,2.3588400390204148e-08,7.123670760933928e-08,1.0490257571909875e-06,5.9417227995531393e-08,2.1920944002825563e-08,1.7589722004393619e-06
Salt_Pond_MetaG_R2A_A_D1_MG_DASTool_bins_concoct_out.50,2.399373480650362e-05,3.1604365380746835e-05,4.061912241127743e-05,6.445825708812402e-05,6.404789977279775e-05,5.459453799782316e-05,5.471005132721799e-07,7.866038940052525e-07,7.236620662421096e-07,8.369754205471044e-07,7.489096397100699e-07,1.1754689630669603e-06,0.00040113686192492636,9.868479470314372e-05,1.4799871145373925e-05,5.011238747911038e-05,1.2424404404377886e-05,9.39339158132628e-06,1.0536152174291192e-06,1.6503170596163647e-06,2.0587130484873125e-05,2.5732230278064783e-06,1.238533336159645e-06,4.344661335085225e-05
Salt_Pond_MetaG_R2A_A_D1_MG_DASTool_bins_concoct_out.51,5.917316092849473e-05,4.4298518587569177e-05,7.222961846462588e-05,0.00012066271296374442,0.00011922711587065331,9.941094978708085e-05,9.940780567952032e-07,8.341659899218476e-07,1.742149418731003e-06,1.5792929066275703e-06,4.172496564098957e-06,2.6942164728702887e-06,0.0012874657766673092,0.0009595302015883804,0.0008215006894058649,0.0003262890961816586,0.00010476597306347596,7.314935611797648e-05,2.075779234337965e-06,2.552648689334662e-06,7.172713614793375e-05,4.9590532596270615e-06,2.800400596360966e-06,3.8345593969578105e-05
Salt_Pond_MetaG_R2A_A_D1_MG_DASTool_bins_concoct_out.6,0.00029740276986139284,0.00024858412862345893,0.00020648297237249,0.0003279147543985198,0.00040865960828472225,0.00017407101760873072,6.651025847622595e-07,6.292831152042004e-07,9.763694544536393e-07,1.8981406858836097e-06,1.8589007128517752e-06,1.6955879732735794e-06,0.001174420428391908,0.0022331023339574193,0.001348523998187067,0.001402189287870614,0.00019144412063372903,7.581946129140046e-05,8.020056132669405e-07,1.2347695985618813e-06,1.5866514577513687e-05,1.947056855853568e-06,1.1453693241476361e-06,3.6762518989182675e-05
Salt_Pond_MetaG_R2A_A_D1_MG_DASTool_bins_metabat.10,3.458171742574367e-05,3.873754780201173e-05,2.996061796834693e-05,5.0369350989125166e-05,5.571267075499497e-05,3.529292428404058e-05,4.4340172317483905e-07,3.6586227628151306e-07,6.815441682068532e-07,1.3003010997785346e-06,1.2704717102224366e-06,8.737999371471211e-07,0.0018145978413739827,0.003118170372270118,0.001263329736458482,0.0008345946825540936,0.00017102946322015503,2.4050155950553207e-05,5.464646090397284e-07,2.3745569203113137e-07,1.4948617039971562e-05,7.267184039453467e-07,7.781935121003082e-07,1.26645998431634e-05
Salt_Pond_MetaG_R2A_A_D1_MG_DASTool_bins_metabat.14,0.0001231963009922433,0.0001138979984978596,0.00010619082577176475,0.00021568724487171052,0.0001857422434326389,0.00014127355261750127,5.113423097903382e-07,4.317174860121844e-07,6.623996690999191e-07,8.021014446909746e-07,1.2169781645288634e-06,1.508345129599195e-06,0.0006919768310075259,0.0009768897541112434,0.0006320397435219579,0.000559136145009503,0.00013290746855185913,6.469722463375647e-05,1.8281010302408217e-06,2.160846797483297e-06,1.9406976508033252e-05,9.55246203928159e-07,6.685887920861806e-07,1.5478955363866417e-05
Salt_Pond_MetaG_R2A_A_D1_MG_DASTool_bins_metabat.17,1.1595548707199985e-05,1.259225060080428e-05,7.782168312440993e-06,1.6416901312782072e-05,2.413882323555729e-05,2.5260159372127002e-05,2.2241602565705653e-06,1.5512560514336133e-06,8.52313100240707e-06,5.54994415767543e-06,1.2958811444268873e-05,1.8495432002947393e-05,0.0014314448031628936,0.0013674572575113223,0.0005227096752759612,0.000246572097628106,0.0001187123304220088,4.62562104863674e-05,6.081875900607629e-06,3.5618353804669705e-06,0.0002441607449862025,1.8405629010615794e-05,6.088542196784801e-06,0.00013104342893273236
Salt_Pond_MetaG_R2A_A_D2_MG_DASTool_bins_concoct_out.10,3.9209690473830845e-05,3.882489289288434e-05,3.6881345510742895e-05,6.863050825048849e-05,8.661969995300817e-05,7.537305619102439e-05,2.978658350037421e-06,2.3854220413554505e-06,7.588879445988679e-06,1.0751148556789562e-05,3.01168662254835e-05,1.9837339049280493e-05,0.0002189046742272724,0.018159033930050247,0.0002512999633483709,0.0005183599825862573,0.00027671738855398104,0.00012009710463478808,5.720187094624509e-06,6.2807030542234246e-06,0.00027327120974825246,2.1120539274411603e-05,2.428840595513072e-05,0.00017114799510275022
Salt_Pond_MetaG_R2A_A_D2_MG_DASTool_bins_concoct_out.25,0.00012157394881672554,8.91211077202911e-05,0.0001524750162979728,0.0002522397930985197,0.00020718045246649307,0.0001358752121065224,8.403177818232839e-07,1.1963696434405452e-06,8.806469589189673e-07,2.490998275437808e-06,1.1768580052586776e-06,2.663009332257893e-06,0.00046156117499682235,0.010102317577035896,0.0009851722692619856,0.002031546612787646,0.0005154591240699648,0.00028034183381976587,2.9288930484503427e-06,4.547276502396167e-06,4.182990206799062e-05,4.725954903644565e-06,1.972884960254301e-06,0.0001850438754862212
Salt_Pond_MetaG_R2A_A_D2_MG_DASTool_bins_concoct_out.37,1.2398186099303633e-05,4.32940500425339e-05,1.4440083416518124e-05,2.8298747014298356e-05,3.6608325846190456e-05,8.652623139766935e-05,3.4685457377386643e-07,3.3293467141617636e-07,1.1601566458802056e-06,1.0412372791330035e-06,3.0625054909572456e-06,2.7670331342992187e-06,0.002478556275417362,0.008000107166234604,0.00028079700007944356,0.0009783087109773393,0.00047765908098803736,0.00017509358745147885,1.3838528228919758e-06,1.840281613241269e-06,5.4942724032877994e-05,3.4370581117415107e-06,1.3042961681681206e-06,1.9172796984789052e-05
Salt_Pond_MetaG_R2A_A_D2_MG_DASTool_bins_concoct_out.51,4.4264598304951937e-05,6.281567785256687e-05,4.0808931394507655e-05,7.304462904545394e-05,7.505040207629775e-05,5.138609033563751e-05,6.114652795394949e-07,5.74403773761974e-07,8.768180590975809e-07,2.6504221650658266e-06,2.1397418277430514e-06,1.8100141555190387e-06,0.0010104181324969569,0.010869322715503657,0.002664634121749047,0.0011932812776472954,0.0005788250499485413,8.37145204732514e-05,5.071506083893883e-07,6.886215068902806e-07,1.0752514011207624e-05,1.1197862199157849e-06,6.137864320791168e-07,1.6710235904173943e-05
Salt_Pond_MetaG_R2A_A_D2_MG_DASTool_bins_concoct_out.59,4.081496525803823e-06,3.479246119759786e-06,3.606370681375097e-06,9.765486416258948e-06,9.235433751725659e-06,9.879981689904548e-06,5.757070760576533e-06,3.786674559513658e-06,6.386604902073221e-06,7.114291074650387e-06,1.782672410238429e-05,1.4251260879661362e-05,0.00027822376622213313,0.01661883342508325,0.0009244013896178611,0.0006332673678885233,0.00040233704392173014,0.0002312810524317716,2.7559114455888595e-06,3.823036641701212e-06,0.00011775314124468811,7.404300719443167e-06,3.9896118085142425e-06,0.00011169473472789959
Salt_Pond_MetaG_R2A_A_D2_MG_DASTool_bins_metabat.16,2.243969219626031e-05,1.4280922357675086e-05,4.599217670579574e-06,1.1458573844464835e-05,6.39478770245842e-05,7.078955953075946e-06,1.0012296974915713e-07,0.0,1.2252479428437825e-07,7.921374515892237e-07,5.3493545693576345e-08,1.0402380204132387e-07,0.00029852646887494855,0.009786660804160258,0.0003549401435898193,0.0016760518895080408,0.00022802952818490592,0.00010167529987721882,9.435360156081654e-08,1.8996455362490498e-07,5.245128785954937e-07,8.227000799381262e-08,8.768377601130215e-08,1.4071777603514908e-06
Salt_Pond_MetaG_R2A_A_D2_MG_DASTool_bins_metabat.7,1.2278644360054161e-05,1.2737825752258648e-05,1.2074771471648618e-05,2.2554343240028456e-05,2.9340006142666325e-05,1.899604726976493e-05,5.792828964058374e-07,5.122071867941183e-07,7.734377639201364e-07,2.0177086031046244e-06,8.960168903674015e-07,1.3523094265372112e-06,8.957712563210505e-05,0.011701998099173735,0.001661950554566906,0.004953785055259503,0.0002893466712406789,6.183502556296383e-05,8.413196139172806e-07,6.29257583882498e-07,1.7571181432949063e-05,2.344695227823663e-06,7.069504440911256e-07,7.563580461889254e-05
Salt_Pond_MetaG_R2A_A_H2O_MG_DASTool_bins_concoct_out.62,1.3491139143870382e-06,3.930529089268382e-07,1.460069101771293e-07,6.953751937274178e-07,1.6670458035605885e-06,1.3241212574098884e-06,0.0,2.1951736576890783e-08,4.9775697678028653e-08,2.9891979305253764e-08,5.3493545693576345e-08,2.080476040826477e-08,1.584845318009505e-07,1.2559882962218286e-06,2.0541111929734773e-07,1.3565455209313267e-06,3.8048823853218514e-07,6.147004715796345e-07,3.4596320572299454e-07,7.123670760933928e-08,1.4424104161376063e-06,2.1481613198384434e-07,5.480236000706383e-08,2.110766640527233e-06
Salt_Pond_MetaG_R2A_A_H2O_MG_DASTool_bins_concoct_out.78,2.8177695680235565e-06,2.052609635506824e-06,4.073592793941913e-06,6.7723497128235365e-06,7.501706116022657e-06,6.8752449903975005e-06,2.2527668193560471e-07,3.585450307558818e-07,2.680229874970772e-07,3.2382977580691364e-07,2.6746772846788175e-07,5.201190102066192e-07,1.4263607862085544e-06,6.907935629220053e-06,1.1400317121002797e-06,7.660492353494554e-06,1.960977844742799e-06,1.3254478918435858e-06,3.5775740591809685e-07,2.612012612342442e-07,6.687539202092562e-06,8.364117479370963e-07,3.2333392404167573e-07,1.864510532465722e-05
Salt_Pond_MetaG_R2A_A_H2O_MG_DASTool_bins_metabat.16,5.293991309620017e-06,5.9103511490480055e-06,5.840276407085171e-06,1.1549274956690148e-05,1.4703343987404394e-05,8.810499135842716e-06,9.869264160988347e-07,1.1158799426586133e-06,1.4932709303408596e-06,1.8732307031292308e-06,3.0223853316870656e-06,2.881459316544673e-06,1.9059850271851147e-06,1.9826672390358882e-05,5.094195758574231e-06,1.99491988372254e-05,5.107322894143565e-06,4.437369029215485e-06,1.6551194273793233e-06,1.6384442750148087e-06,2.675015680837019e-05,2.8977325037820736e-06,1.5837882042041468e-06,5.083429659269758e-05
Salt_Pond_MetaG_R2A_A_H2O_MG_DASTool_bins_metabat.20,3.1593173944506526e-06,2.8096004230696237e-06,2.409114017922638e-06,3.3861748564117763e-06,6.068046724960539e-06,4.379785697586546e-06,2.1097340054286597e-07,2.5976221615987375e-07,3.82889982138683e-07,2.042618585859003e-07,7.622830261334631e-07,5.929356716355445e-07,7.84081367857335e-07,2.7003748368769368e-05,2.3314162040248987e-06,3.949941369770613e-05,2.4292710613977973e-06,2.689314563160898e-06,3.498946057880278e-07,2.10148287447551e-06,7.0809238610391874e-06,1.48086014388863e-06,2.2468967602896201e-07,3.429995790856756e-05
Salt_Pond_MetaG_R2A_A_H2O_MG_DASTool_bins_metabat.22,7.018807833076861e-06,6.085041330793271e-06,1.3067618460853102e-05,2.6242855137191286e-05,1.9771163230228648e-05,2.0116457564496385e-05,6.186169202358633e-07,6.256244924413869e-07,1.3975484348061902e-06,1.2305531480662776e-06,3.7579215849737364e-06,1.9660498585810224e-06,6.6605209812136266e-06,7.163618960950925e-05,1.4255531679235955e-05,5.386283686050877e-05,1.3741479076220056e-05,1.7442125881072107e-05,1.5725600260136097e-06,1.2822607369681058e-06,3.186415737467625e-05,2.5457996918085384e-06,1.797517408231695e-06,5.171378269291726e-05
Salt_Pond_MetaG_R2A_A_H2O_MG_DASTool_bins_metabat.49,1.6394295668500709e-06,9.025659390171834e-07,5.694269496908041e-07,2.962902999360296e-06,8.26854718566052e-06,4.4307134382561695e-06,7.15164069636838e-09,0.0,1.6464269231963312e-07,1.9927986203502455e-08,5.3493545693576345e-08,0.0,2.4189744327513446e-07,3.94739178812576e-06,9.859733726272715e-07,6.224150037214328e-06,2.1073194749474867e-06,1.056516435527491e-06,9.435360156081654e-08,2.8494683043735774e-07,2.360307953679725e-06,8.684056399346892e-08,2.1920944002825563e-08,8.79486100219684e-07
Salt_Pond_MetaG_R2A_B_D1_MG_DASTool_bins_concoct_out.4,3.342045481589152e-05,3.1502462774728766e-05,2.8573552321664237e-05,5.269734620290822e-05,6.544821824778873e-05,5.1742584520324775e-05,1.4660863427555155e-06,1.4780835961773108e-06,3.380918542284566e-06,4.244661061346034e-06,1.0712082525138673e-05,7.926613715548863e-06,0.000454041501027413,0.0037858178651615786,0.00287581729349862,0.0011691826454517543,0.000522000594940057,0.0002127632007254247,2.3195260383700744e-06,2.7544860275611224e-06,0.00011368816643557313,6.229667827531495e-06,6.702328628863927e-06,7.088657967770656e-05
Salt_Pond_MetaG_R2A_B_D2_MG_DASTool_bins_concoct_out.11,6.489408702114858e-06,1.5925921569109674e-05,7.227342053767908e-06,1.3726101650097714e-05,1.3403048260627135e-05,0.00016103351599731024,4.2909844178210235e-08,8.780694630756292e-08,1.301825939271518e-07,1.693878827297708e-07,3.209612741614583e-07,1.6643808326611838e-07,7.590574944150778e-07,1.5340999903852336e-05,0.00016152503365946016,0.014420637465067252,0.002206861051812666,0.02723159586938283,3.30237605462859e-07,3.680563226482532e-07,9.047847155772251e-06,2.6509224798006344e-07,9.864424801271491e-08,4.925122161230215e-06
Salt_Pond_MetaG_R2A_B_D2_MG_DASTool_bins_concoct_out.37,3.039775655201172e-06,4.396369573922415e-06,3.577169299339671e-06,5.744403774269967e-06,5.467910235678733e-06,9.930909430574169e-06,1.0727461044552547e-07,9.878281459600843e-08,1.4932709303408597e-07,1.594238896280195e-07,5.215620705123697e-07,2.4965712489917754e-07,1.538968216698704e-06,0.0002223547851561288,0.00018402782177846151,0.007304598646238304,0.0002534198010254195,0.00038349625670673203,2.0836420344680312e-07,4.274202456560363e-07,6.031898103848182e-06,2.23957243983157e-07,1.315256640169532e-07,2.110766640527233e-06
